CandidateID,RequisitionID,Department,JobTitle,JobLevel,ApplicationDate,SourceChannel,HighestStageReached,Hired,EmployeeID,ApplicationToHireDays
CAND02593,REQ00425,Design,Product Designer,Mid-Level,21-01-23,Job Board,Phone Screen,No,,
CAND02594,REQ00425,Design,Product Designer,Mid-Level,12-01-23,University Recruiting,Skills Assessment,No,,
CAND02595,REQ00425,Design,Product Designer,Mid-Level,12-01-23,Company Careers Site,Skills Assessment,No,,
CAND02596,REQ00425,Design,Product Designer,Mid-Level,28-01-23,Referral,Offer Extended,No,,
CAND02597,REQ00425,Design,Product Designer,Mid-Level,22-01-23,Job Board,Phone Screen,No,,
CAND02598,REQ00426,Finance,Senior Financial Analyst,Senior,06-05-26,LinkedIn,Hired,Yes,EMP00426,18
CAND02599,REQ00426,Finance,Senior Financial Analyst,Senior,03-05-26,LinkedIn,Withdrew,No,,
CAND02600,REQ00426,Finance,Senior Financial Analyst,Senior,28-04-26,Company Careers Site,Onsite Interview,No,,
CAND02601,REQ00426,Finance,Senior Financial Analyst,Senior,04-05-26,,Phone Screen,No,,
CAND02602,REQ00426,Finance,Senior Financial Analyst,Senior,09-05-26,LinkedIn,Phone Screen,No,,
CAND02603,REQ00426,Finance,Senior Financial Analyst,Senior,02-05-26,Referral,Onsite Interview,No,,
CAND02604,REQ00426,Finance,Senior Financial Analyst,Senior,09-05-26,LinkedIn,Skills Assessment,No,,
CAND02605,REQ00426,Finance,Senior Financial Analyst,Senior,02-05-26,LinkedIn,Onsite Interview,No,,
CAND02606,REQ00427,Engineering,Senior Software Engineer,Senior,27-05-25,LinkedIn,Hired,Yes,EMP00427,21
CAND02607,REQ00427,Engineering,Senior Software Engineer,Senior,02-06-25,Company Careers Site,Applied,No,,
CAND02608,REQ00427,Engineering,Senior Software Engineer,Senior,31-05-25,Company Careers Site,Phone Screen,No,,
CAND02609,REQ00428,Sales,Sales Development Rep,Entry-Level,24-06-26,LinkedIn,Hired,Yes,EMP00428,25
CAND02610,REQ00428,Sales,Sales Development Rep,Entry-Level,14-06-26,LinkedIn,Skills Assessment,No,,
CAND02611,REQ00428,Sales,Sales Development Rep,Entry-Level,20-06-26,Referral,Applied,No,,
CAND02612,REQ00428,Sales,Sales Development Rep,Entry-Level,14-06-26,Company Careers Site,Offer Extended,No,,
CAND02613,REQ00428,SALES,Sales Development Rep,Entry-Level,19-06-26,University Recruiting,Applied,No,,
CAND02614,REQ00428,Sales,Sales Development Rep,Entry-Level,26-06-26,LinkedIn,Applied,No,,
CAND02615,REQ00428,Sales,Sales Development Rep,Entry-Level,27-06-26,LinkedIn,Skills Assessment,No,,
CAND02616,REQ00428,Sales,Sales Development Rep,Entry-Level,22-06-26,University Recruiting,Applied,No,,
CAND02617,REQ00429,Customer Success,Customer Success Manager,Mid-Level,21-05-23,LinkedIn,Hired,Yes,EMP00429,29
CAND02618,REQ00429,Customer Success,Customer Success Manager,Mid-Level,24-05-23,Recruiting Agency,Applied,No,,
CAND02619,REQ00429,Customer Success,Customer Success Manager,Mid-Level,22-05-23,University Recruiting,Applied,No,,
CAND02620,REQ00429,Customer Success,Customer Success Manager,Mid-Level,11-05-23,Company Careers Site,Applied,No,,
CAND02621,REQ00429,Customer Success,Customer Success Manager,Mid-Level,29-05-23,Company Careers Site,Offer Extended,No,,
CAND02622,REQ00429,Customer Success,Customer Success Manager,Mid-Level,24-05-23,LinkedIn,Onsite Interview,No,,
CAND02623,REQ00429,Customer Success,Customer Success Manager,Mid-Level,11-05-23,Company Careers Site,Applied,No,,
CAND02624,REQ00429,Customer Success,Customer Success Manager,Mid-Level,19-05-23,Job Board,Onsite Interview,No,,
CAND02625,REQ00429,Customer Success,Customer Success Manager,Mid-Level,17-05-23,Job Board,Phone Screen,No,,
CAND02626,REQ00430,Finance,Financial Analyst II,Mid-Level,18-06-25,Referral,Hired,Yes,EMP00430,37
CAND02627,REQ00430,Finance,Financial Analyst II,Mid-Level,15-06-25,Company Careers Site,Onsite Interview,No,,
CAND02628,REQ00430,Finance,Financial Analyst II,Mid-Level,23-06-25,LinkedIn,Skills Assessment,No,,
CAND02629,REQ00431,Customer Success,Support Associate,Entry-Level,25-06-26,Company Careers Site,Hired,Yes,EMP00431,26
CAND02630,REQ00431,Customer Success,Support Associate,Entry-Level,16-06-26,Job Board,Applied,No,,
CAND02631,REQ00431,Customer Success,Support Associate,Entry-Level,23-06-26,LinkedIn,Applied,No,,
CAND02632,REQ00431,Customer Success,Support Associate,Entry-Level,20-06-26,Referral,Applied,No,,
CAND02633,REQ00431,Customer Success,Support Associate,Entry-Level,22-06-26,Job Board,Onsite Interview,No,,
CAND02634,REQ00431,Customer Success,Support Associate,Entry-Level,21-06-26,LinkedIn,Phone Screen,No,,
CAND02635,REQ00432,Customer Success,CS Team Lead,Manager,27-05-25,Job Board,Hired,Yes,EMP00432,16
CAND02636,REQ00432,Customer Success,CS Team Lead,Manager,31-05-25,Job Board,Withdrew,No,,
CAND02637,REQ00432,Customer Success,CS Team Lead,Manager,27-05-25,Company Careers Site,Withdrew,No,,
CAND02638,REQ00432,Customer Success,CS Team Lead,Manager,18-05-25,University Recruiting,Phone Screen,No,,
CAND02639,REQ00432,Customer Success,CS Team Lead,Manager,01-06-25,Referral,Offer Extended,No,,
CAND02640,REQ00432,Customer Success,CS Team Lead,Manager,18-05-25,University Recruiting,Onsite Interview,No,,
CAND02641,REQ00432,CUSTOMER SUCCESS,CS Team Lead,Manager,27-05-25,,Applied,No,,
CAND02642,REQ00432,CUSTOMER SUCCESS,CS Team Lead,Manager,23-05-25,Referral,Withdrew,No,,
CAND02643,REQ00432,Customer Success,CS Team Lead,Manager,02-06-25,Job Board,Onsite Interview,No,,
CAND02644,REQ00433,Marketing,Marketing Coordinator,Entry-Level,21-08-25,LinkedIn,Hired,Yes,EMP00433,35
CAND02645,REQ00433,Marketing,Marketing Coordinator,Entry-Level,26-08-25,LinkedIn,Withdrew,No,,
CAND02646,REQ00433,Marketing,Marketing Coordinator,Entry-Level,24-08-25,LinkedIn,Phone Screen,No,,
CAND02647,REQ00433,Marketing,Marketing Coordinator,Entry-Level,29-08-25,Job Board,Applied,No,,
CAND02648,REQ00434,Sales,Account Executive,Mid-Level,12-10-25,Recruiting Agency,Hired,Yes,EMP00434,48
CAND02649,REQ00434,Sales,Account Executive,Mid-Level,21-10-25,Job Board,Applied,No,,
CAND02650,REQ00434,Sales,Account Executive,Mid-Level,15-10-25,University Recruiting,Skills Assessment,No,,
CAND02651,REQ00434,Sales,Account Executive,Mid-Level,19-10-25,LinkedIn,Onsite Interview,No,,
CAND02652,REQ00434,Sales,Account Executive,Mid-Level,17-10-25,Company Careers Site,Phone Screen,No,,
CAND02653,REQ00434,Sales,Account Executive,Mid-Level,19-10-25,LinkedIn,Skills Assessment,No,,
CAND02654,REQ00435,Marketing,Senior Marketing Specialist,Senior,21-02-25,Company Careers Site,Hired,Yes,EMP00435,16
CAND02655,REQ00435,Marketing,Senior Marketing Specialist,Senior,13-02-25,Recruiting Agency,Applied,No,,
CAND02656,REQ00435,Marketing,Senior Marketing Specialist,Senior,20-02-25,LinkedIn,Phone Screen,No,,
CAND02657,REQ00435,Marketing,Senior Marketing Specialist,Senior,27-02-25,Job Board,Phone Screen,No,,
CAND02658,REQ00436,Engineering,Software Engineer II,Mid-Level,05-08-25,Referral,Hired,Yes,EMP00436,27
CAND02659,REQ00436,Engineering,Software Engineer II,Mid-Level,08-08-25,Job Board,Phone Screen,No,,
CAND02660,REQ00436,Engineering,Software Engineer II,Mid-Level,26-07-25,Referral,Phone Screen,No,,
CAND02661,REQ00436,Engineering,Software Engineer II,Mid-Level,09-08-25,LinkedIn,Applied,No,,
CAND02662,REQ00436,Engineering,Software Engineer II,Mid-Level,09-08-25,University Recruiting,Applied,No,,
CAND02663,REQ00437,Finance,Senior Financial Analyst,Senior,21-06-25,Referral,Hired,Yes,EMP00437,27
CAND02664,REQ00437,Finance,Senior Financial Analyst,Senior,23-06-25,Job Board,Phone Screen,No,,
CAND02665,REQ00437,Finance,Senior Financial Analyst,Senior,28-06-25,LinkedIn,Applied,No,,
CAND02666,REQ00437,Finance,Senior Financial Analyst,Senior,18-06-25,Job Board,Phone Screen,No,,
CAND02667,REQ00437,Finance,Senior Financial Analyst,Senior,29-06-25,Job Board,Skills Assessment,No,,
CAND02668,REQ00437,Finance,Senior Financial Analyst,Senior,24-06-25,University Recruiting,Phone Screen,No,,
CAND02669,REQ00438,Sales,Sales Manager,Manager,01-05-26,Referral,Hired,Yes,EMP00438,20
CAND02670,REQ00438,Sales,Sales Manager,Manager,29-04-26,LinkedIn,Withdrew,No,,
CAND02671,REQ00438,Sales,Sales Manager,Manager,06-05-26,LinkedIn,Phone Screen,No,,
CAND02672,REQ00438,Sales,Sales Manager,Manager,01-05-26,LinkedIn,Withdrew,No,,
CAND02673,REQ00438,Sales,Sales Manager,Manager,21-04-26,Referral,Applied,No,,
CAND02674,REQ00438,Sales,Sales Manager,Manager,05-05-26,Job Board,Withdrew,No,,
CAND02675,REQ00438,Sales,Sales Manager,Manager,25-04-26,Recruiting Agency,Hired,No,,
CAND02676,REQ00438,Sales,Sales Manager,Manager,06-05-26,University Recruiting,Withdrew,No,,
CAND02677,REQ00439,Sales,Sales Development Rep,Entry-Level,13-01-23,Job Board,Hired,Yes,EMP00439,22
CAND02678,REQ00439,Sales,Sales Development Rep,Entry-Level,18-01-23,Job Board,Withdrew,No,,
CAND02679,REQ00439,Sales,Sales Development Rep,Entry-Level,05-01-23,University Recruiting,Phone Screen,No,,
CAND02680,REQ00439,Sales,Sales Development Rep,Entry-Level,08-01-23,LinkedIn,Withdrew,No,,
CAND02681,REQ00439,Sales,Sales Development Rep,Entry-Level,14-01-23,Recruiting Agency,Skills Assessment,No,,
CAND02682,REQ00439,Sales,Sales Development Rep,Entry-Level,13-01-23,Recruiting Agency,Withdrew,No,,
CAND02683,REQ00440,Engineering,Senior Engineering Manager,Senior Manager,21-07-24,Referral,Hired,Yes,EMP00440,20
CAND02684,REQ00440,Engineering,Senior Engineering Manager,Senior Manager,30-07-24,LinkedIn,Applied,No,,
CAND02685,REQ00440,Engineering,Senior Engineering Manager,Senior Manager,29-07-24,Job Board,Withdrew,No,,
CAND02686,REQ00440,Engineering,Senior Engineering Manager,Senior Manager,28-07-24,Referral,Skills Assessment,No,,
CAND02687,REQ00440,ENGINEERING,Senior Engineering Manager,Senior Manager,12-07-24,Referral,Applied,No,,
CAND02688,REQ00440,Engineering,Senior Engineering Manager,Senior Manager,21-07-24,LinkedIn,Phone Screen,No,,
CAND02689,REQ00440,Engineering,Senior Engineering Manager,Senior Manager,24-07-24,Recruiting Agency,Withdrew,No,,
CAND02690,REQ00441,Customer Success,Senior CSM,Senior,29-05-26,University Recruiting,Hired,Yes,EMP00441,27
CAND02691,REQ00441,Customer Success,Senior CSM,Senior,23-05-26,Referral,Applied,No,,
CAND02692,REQ00441,Customer Success,Senior CSM,Senior,04-06-26,Job Board,Offer Extended,No,,
CAND02693,REQ00442,Engineering,Software Engineer II,Mid-Level,30-04-26,LinkedIn,Hired,Yes,EMP00442,7
CAND02694,REQ00442,Engineering,Software Engineer II,Mid-Level,27-04-26,Referral,Hired,No,,
CAND02695,REQ00442,Engineering,Software Engineer II,Mid-Level,08-05-26,Job Board,Skills Assessment,No,,
CAND02696,REQ00443,Marketing,Marketing Specialist,Mid-Level,27-02-25,Referral,Hired,Yes,EMP00443,23
CAND02697,REQ00443,Marketing,Marketing Specialist,Mid-Level,18-02-25,LinkedIn,Skills Assessment,No,,
CAND02698,REQ00443,Marketing,Marketing Specialist,Mid-Level,25-02-25,Referral,Onsite Interview,No,,
CAND02699,REQ00443,Marketing,Marketing Specialist,Mid-Level,18-02-25,LinkedIn,Applied,No,,
CAND02700,REQ00443,Marketing,Marketing Specialist,Mid-Level,02-03-25,Company Careers Site,Withdrew,No,,
CAND02701,REQ00443,Marketing,Marketing Specialist,Mid-Level,26-02-25,Company Careers Site,Phone Screen,No,,
CAND02702,REQ00443,Marketing,Marketing Specialist,Mid-Level,27-02-25,Company Careers Site,Applied,No,,
CAND02703,REQ00443,Marketing,Marketing Specialist,Mid-Level,20-02-25,Job Board,Withdrew,No,,
CAND02704,REQ00443,Marketing,Marketing Specialist,Mid-Level,26-02-25,Company Careers Site,Withdrew,No,,
CAND02705,REQ00444,Marketing,Marketing Specialist,Mid-Level,10-08-25,University Recruiting,Hired,Yes,EMP00444,44
CAND02706,REQ00444,Marketing,Marketing Specialist,Mid-Level,13-08-25,Job Board,Withdrew,No,,
CAND02707,REQ00444,Marketing,Marketing Specialist,Mid-Level,07-08-25,Referral,Onsite Interview,No,,
CAND02708,REQ00444,Marketing,Marketing Specialist,Mid-Level,15-08-25,LinkedIn,Applied,No,,
CAND02709,REQ00444,Marketing,Marketing Specialist,Mid-Level,05-08-25,Referral,Skills Assessment,No,,
CAND02710,REQ00444,Marketing,Marketing Specialist,Mid-Level,31-07-25,LinkedIn,Phone Screen,No,,
CAND02711,REQ00444,Marketing,Marketing Specialist,Mid-Level,09-08-25,Company Careers Site,Phone Screen,No,,
CAND02712,REQ00445,Engineering,Senior Software Engineer,Senior,04-07-24,Job Board,Hired,Yes,EMP00445,28
CAND02713,REQ00445,Engineering,Senior Software Engineer,Senior,29-06-24,LinkedIn,Applied,No,,
CAND02714,REQ00445,Engineering,Senior Software Engineer,Senior,11-07-24,Job Board,Applied,No,,
CAND02715,REQ00445,Engineering,Senior Software Engineer,Senior,02-07-24,Referral,Offer Extended,No,,
CAND02716,REQ00445,Engineering,Senior Software Engineer,Senior,13-07-24,LinkedIn,Phone Screen,No,,
CAND02717,REQ00446,Marketing,Principal Marketing Specialist,Staff,31-03-24,Job Board,Hired,Yes,EMP00446,17
CAND02718,REQ00446,Marketing,Principal Marketing Specialist,Staff,26-03-24,LinkedIn,Applied,No,,
CAND02719,REQ00446,Marketing,Principal Marketing Specialist,Staff,23-03-24,LinkedIn,Onsite Interview,No,,
CAND02720,REQ00446,Marketing,Principal Marketing Specialist,Staff,24-03-24,LinkedIn,Onsite Interview,No,,
CAND02721,REQ00446,Marketing,Principal Marketing Specialist,Staff,30-03-24,LinkedIn,Applied,No,,
CAND02722,REQ00446,Marketing,Principal Marketing Specialist,Staff,21-03-24,Company Careers Site,Onsite Interview,No,,
CAND02723,REQ00447,Customer Success,CS Team Lead,Manager,27-03-25,Referral,Hired,Yes,EMP00447,28
CAND02724,REQ00447,Customer Success,CS Team Lead,Manager,24-03-25,Company Careers Site,Withdrew,No,,
CAND02725,REQ00447,Customer Success,CS Team Lead,Manager,23-03-25,Referral,Phone Screen,No,,
CAND02726,REQ00447,Customer Success,CS Team Lead,Manager,25-03-25,LinkedIn,Withdrew,No,,
CAND02727,REQ00447,Customer Success,CS Team Lead,Manager,03-04-25,Job Board,Skills Assessment,No,,
CAND02728,REQ00447,Customer Success,CS Team Lead,Manager,17-03-25,Job Board,Onsite Interview,No,,
CAND02729,REQ00447,Customer Success,CS Team Lead,Manager,26-03-25,Referral,Applied,No,,
CAND02730,REQ00447,Customer Success,CS Team Lead,Manager,01-04-25,Recruiting Agency,Onsite Interview,No,,
CAND02731,REQ00447,Customer Success,CS Team Lead,Manager,02-04-25,Job Board,Applied,No,,
CAND02732,REQ00448,Sales,VP of Sales,VP,09-11-24,LinkedIn,Hired,Yes,EMP00448,20
CAND02733,REQ00448,Sales,VP of Sales,VP,13-11-24,University Recruiting,Skills Assessment,No,,
CAND02734,REQ00448,Sales,VP of Sales,VP,08-11-24,Referral,Skills Assessment,No,,
CAND02735,REQ00448,Sales,VP of Sales,VP,30-10-24,Recruiting Agency,Onsite Interview,No,,
CAND02736,REQ00448,Sales,VP of Sales,VP,09-11-24,Company Careers Site,Offer Extended,No,,
CAND02737,REQ00448,Sales,VP of Sales,VP,18-11-24,Referral,Applied,No,,
CAND02738,REQ00448,Sales,VP of Sales,VP,02-11-24,Recruiting Agency,Withdrew,No,,
CAND02739,REQ00448,Sales,VP of Sales,VP,08-11-24,Referral,Offer Extended,No,,
CAND02740,REQ00448,Sales,VP of Sales,VP,11-11-24,Job Board,Onsite Interview,No,,
CAND02741,REQ00449,Product,Principal Product Manager,Staff,05-07-25,LinkedIn,Hired,Yes,EMP00449,24
CAND02742,REQ00449,Product,Principal Product Manager,Staff,04-07-25,Referral,Onsite Interview,No,,
CAND02743,REQ00449,Product,Principal Product Manager,Staff,29-06-25,University Recruiting,Phone Screen,No,,
CAND02744,REQ00449,Product,Principal Product Manager,Staff,13-07-25,University Recruiting,Phone Screen,No,,
CAND02745,REQ00449,Product,Principal Product Manager,Staff,14-07-25,Company Careers Site,Applied,No,,
CAND02746,REQ00449,Product,Principal Product Manager,Staff,03-07-25,LinkedIn,Applied,No,,
CAND02747,REQ00450,Engineering,Senior Software Engineer,Senior,11-06-23,Recruiting Agency,Hired,Yes,EMP00450,21
CAND02748,REQ00450,Engineering,Senior Software Engineer,Senior,19-06-23,LinkedIn,Onsite Interview,No,,
CAND02749,REQ00450,Engineering,Senior Software Engineer,Senior,01-06-23,Company Careers Site,Skills Assessment,No,,
CAND02750,REQ00451,ENGINEERING,Software Engineer II,Mid-Level,16-07-26,Recruiting Agency,Hired,Yes,EMP00451,10
CAND02751,REQ00451,Engineering,Software Engineer II,Mid-Level,21-07-26,LinkedIn,Withdrew,No,,
CAND02752,REQ00451,Engineering,Software Engineer II,Mid-Level,13-07-26,LinkedIn,Onsite Interview,No,,
CAND02753,REQ00451,Engineering,Software Engineer II,Mid-Level,15-07-26,Job Board,Applied,No,,
CAND02754,REQ00451,Engineering,Software Engineer II,Mid-Level,25-07-26,Referral,Skills Assessment,No,,
CAND02755,REQ00451,Engineering,Software Engineer II,Mid-Level,19-07-26,Company Careers Site,Applied,No,,
CAND02756,REQ00451,Engineering,Software Engineer II,Mid-Level,19-07-26,Referral,Hired,No,,
CAND02757,REQ00451,Engineering,Software Engineer II,Mid-Level,21-07-26,Job Board,Applied,No,,
CAND02758,REQ00451,Engineering,Software Engineer II,Mid-Level,21-07-26,LinkedIn,Phone Screen,No,,
CAND02759,REQ00452,Product,Senior Product Manager,Senior,12-06-26,Referral,Hired,Yes,EMP00452,29
CAND02760,REQ00452,Product,Senior Product Manager,Senior,03-06-26,LinkedIn,Applied,No,,
CAND02761,REQ00452,Product,Senior Product Manager,Senior,18-06-26,Company Careers Site,Applied,No,,
CAND02762,REQ00452,Product,Senior Product Manager,Senior,07-06-26,LinkedIn,Applied,No,,
CAND02763,REQ00452,Product,Senior Product Manager,Senior,19-06-26,Job Board,Phone Screen,No,,
CAND02764,REQ00452,Product,Senior Product Manager,Senior,04-06-26,Referral,Applied,No,,
CAND02765,REQ00453,People,HR Coordinator,Entry-Level,09-10-25,LinkedIn,Hired,Yes,EMP00453,31
CAND02766,REQ00453,People,HR Coordinator,Entry-Level,08-10-25,Referral,Onsite Interview,No,,
CAND02767,REQ00453,People,HR Coordinator,Entry-Level,10-10-25,LinkedIn,Withdrew,No,,
CAND02768,REQ00453,People,HR Coordinator,Entry-Level,06-10-25,Job Board,Skills Assessment,No,,
CAND02769,REQ00453,People,HR Coordinator,Entry-Level,14-10-25,University Recruiting,Withdrew,No,,
CAND02770,REQ00453,People,HR Coordinator,Entry-Level,02-10-25,Job Board,Skills Assessment,No,,
CAND02771,REQ00454,Engineering,Staff Engineer,Staff,17-05-25,Company Careers Site,Hired,Yes,EMP00454,21
CAND02772,REQ00454,Engineering,Staff Engineer,Staff,14-05-25,University Recruiting,Onsite Interview,No,,
CAND02773,REQ00454,Engineering,Staff Engineer,Staff,25-05-25,Job Board,Withdrew,No,,
CAND02774,REQ00454,Engineering,Staff Engineer,Staff,21-05-25,LinkedIn,Applied,No,,
CAND02775,REQ00455,Marketing,Marketing Specialist,Mid-Level,27-08-24,LinkedIn,Hired,Yes,EMP00455,26
CAND02776,REQ00455,Marketing,Marketing Specialist,Mid-Level,03-09-24,LinkedIn,Onsite Interview,No,,
CAND02777,REQ00455,MARKETING,Marketing Specialist,Mid-Level,22-08-24,LinkedIn,Applied,No,,
CAND02778,REQ00455,Marketing,Marketing Specialist,Mid-Level,18-08-24,Job Board,Withdrew,No,,
CAND02779,REQ00456,Product,Associate Product Manager,Entry-Level,23-02-26,Job Board,Hired,Yes,EMP00456,22
CAND02780,REQ00456,Product,Associate Product Manager,Entry-Level,20-02-26,Job Board,Phone Screen,No,,
CAND02781,REQ00456,Product,Associate Product Manager,Entry-Level,28-02-26,LinkedIn,Withdrew,No,,
CAND02782,REQ00456,Product,Associate Product Manager,Entry-Level,24-02-26,Recruiting Agency,Phone Screen,No,,
CAND02783,REQ00456,Product,Associate Product Manager,Entry-Level,21-02-26,LinkedIn,Onsite Interview,No,,
CAND02784,REQ00456,Product,Associate Product Manager,Entry-Level,22-02-26,Job Board,Phone Screen,No,,
