CompChangeID,EmployeeID,EffectiveDate,PreviousSalary,NewSalary,ChangeType,PercentChange
COMP02213,EMP01398,02-03-24,,69000,New Hire,
COMP02214,EMP01398,02-03-25,69000,72000,Annual Merit Increase,4.6
COMP02215,EMP01399,10-11-25,,63500,New Hire,
COMP02216,EMP01400,28-03-26,,90000,New Hire,
COMP02217,EMP01401,16-06-26,,143000,New Hire,
COMP02218,EMP01402,06-11-25,,101000,New Hire,
COMP02219,EMP01403,28-05-25,,98500,New Hire,
COMP02220,EMP01403,28-05-26,98500,104000,Annual Merit Increase,5.6
COMP02221,EMP01404,02-09-25,,222500,New Hire,
COMP02222,EMP01405,02-04-26,,133500,New Hire,
COMP02223,EMP01406,26-07-25,,202500,New Hire,
COMP02224,EMP01406,26-07-26,202500,208500,Annual Merit Increase,2.9
COMP02225,EMP01407,13-12-22,,91000,New Hire,
COMP02226,EMP01408,24-06-26,,58500,New Hire,
COMP02227,EMP01409,15-11-25,,210500,New Hire,
COMP02228,EMP01410,28-10-25,,87500,New Hire,
COMP02229,EMP01411,02-05-24,,57500,New Hire,
COMP02230,EMP01411,02-05-25,57500,60000,Annual Merit Increase,4
COMP02231,EMP01411,25-07-26,60000,63500,Annual Merit Increase,5.6
COMP02232,EMP01412,07-10-25,,77000,New Hire,
COMP02233,EMP01413,03-01-25,,75500,New Hire,
COMP02234,EMP01413,03-01-26,75500,78000,Annual Merit Increase,3.2
COMP02235,EMP01414,08-10-25,,86500,New Hire,
COMP02236,EMP01415,23-10-23,,145000,New Hire,
COMP02237,EMP01415,22-10-24,145000,148500,Annual Merit Increase,2.3
COMP02238,EMP01415,23-10-25,148500,153000,Annual Merit Increase,3
COMP02239,EMP01416,14-10-25,,194000,New Hire,
COMP02240,EMP01417,24-07-26,,227000,New Hire,
COMP02241,EMP01418,30-03-23,,65000,New Hire,
COMP02242,EMP01419,23-07-26,,96500,New Hire,
COMP02243,EMP01420,27-01-25,,73500,New Hire,
COMP02244,EMP01420,27-01-26,73500,76000,Annual Merit Increase,3.2
COMP02245,EMP01421,22-04-26,,146000,New Hire,
COMP02246,EMP01422,07-02-26,,106500,New Hire,
COMP02247,EMP01423,21-07-25,,121500,New Hire,
COMP02248,EMP01423,21-07-26,121500,124000,Annual Merit Increase,2.1
COMP02249,EMP01424,07-12-25,,144000,New Hire,
COMP02250,EMP01425,01-04-26,,91000,New Hire,
COMP02251,EMP01426,17-01-25,,86500,New Hire,
COMP02252,EMP01426,17-01-26,86500,89000,Annual Merit Increase,2.9
COMP02253,EMP01427,09-10-24,,205000,New Hire,
COMP02254,EMP01427,09-10-25,205000,214500,Annual Merit Increase,4.7
COMP02255,EMP01428,30-10-25,,231500,New Hire,
COMP02256,EMP01429,21-02-26,,113500,New Hire,
COMP02257,EMP01430,13-01-26,,98500,New Hire,
COMP02258,EMP01431,21-02-26,,274500,New Hire,
COMP02259,EMP01432,19-03-25,,77000,New Hire,
COMP02260,EMP01432,19-03-26,77000,81500,Annual Merit Increase,5.8
COMP02261,EMP01433,21-03-26,,109000,New Hire,
COMP02262,EMP01434,19-12-23,,74500,New Hire,
COMP02263,EMP01434,18-12-24,74500,76500,Annual Merit Increase,2.8
COMP02264,EMP01434,04-04-26,76500,80000,Annual Merit Increase,4.4
COMP02265,EMP01435,25-06-25,,101500,New Hire,
COMP02266,EMP01435,25-06-26,101500,105000,Annual Merit Increase,3.5
COMP02267,EMP01436,25-09-22,,59500,New Hire,
COMP02268,EMP01436,25-09-23,59500,67000,Promotion,12.4
COMP02269,EMP01436,12-09-24,67000,69000,Annual Merit Increase,3.2
COMP02270,EMP01436,22-08-25,69000,71000,Annual Merit Increase,2.9
COMP02271,EMP01437,22-10-24,,104500,New Hire,
COMP02272,EMP01438,17-12-24,,80500,New Hire,
COMP02273,EMP01438,17-12-25,80500,84000,Annual Merit Increase,4.1
COMP02274,EMP01439,23-01-25,,117500,New Hire,
COMP02275,EMP01439,23-01-26,117500,123000,Annual Merit Increase,4.7
COMP02276,EMP01440,23-11-25,,328000,New Hire,
COMP02277,EMP01441,30-01-25,,138000,New Hire,
COMP02278,EMP01442,10-03-25,,152000,New Hire,
COMP02279,EMP01443,10-06-24,,114500,New Hire,
COMP02280,EMP01443,10-06-25,114500,117000,Annual Merit Increase,2
COMP02281,EMP01443,13-05-26,117000,120500,Annual Merit Increase,2.8
COMP02282,EMP01444,04-12-24,,69500,New Hire,
COMP02283,EMP01444,04-12-25,69500,72000,Annual Merit Increase,3.8
COMP02284,EMP01445,08-06-24,,69500,New Hire,
COMP02285,EMP01445,08-06-25,69500,72500,Annual Merit Increase,4.4
COMP02286,EMP01446,22-06-23,,196000,New Hire,
COMP02287,EMP01446,21-06-24,196000,207500,Annual Merit Increase,5.9
COMP02288,EMP01447,20-08-25,,311500,New Hire,
COMP02289,EMP01448,20-10-25,,75500,New Hire,
COMP02290,EMP01449,18-09-25,,103500,New Hire,
COMP02291,EMP01450,14-04-25,,91000,New Hire,
COMP02292,EMP01451,18-12-24,,94500,New Hire,
COMP02293,EMP01452,28-04-26,,382000,New Hire,
COMP02294,EMP01453,14-06-25,,157000,New Hire,
COMP02295,EMP01453,14-06-26,157000,163000,Annual Merit Increase,3.7
COMP02296,EMP01454,20-04-25,,90000,New Hire,
COMP02297,EMP01455,21-12-22,,297000,New Hire,
COMP02298,EMP01456,24-11-24,,135500,New Hire,
COMP02299,EMP01456,24-11-25,135500,138500,Annual Merit Increase,2.2
COMP02300,EMP01457,15-12-24,,160000,New Hire,
COMP02301,EMP01458,22-01-25,,75500,New Hire,
COMP02302,EMP01459,30-07-25,,87000,New Hire,
COMP02303,EMP01460,04-06-25,,135500,New Hire,
COMP02304,EMP01460,04-06-26,135500,139500,Annual Merit Increase,3.1
COMP02305,EMP01461,13-08-25,,203000,New Hire,
COMP02306,EMP01462,27-01-26,,123500,New Hire,
COMP02307,EMP01463,23-03-26,,59500,New Hire,
COMP02308,EMP01464,08-12-25,,68500,New Hire,
COMP02309,EMP01465,18-06-26,,169000,New Hire,
COMP02310,EMP01466,12-11-22,,74000,New Hire,
COMP02311,EMP01467,23-04-24,,159500,New Hire,
COMP02312,EMP01468,14-09-22,,76500,New Hire,
COMP02313,EMP01468,14-09-23,76500,78500,Annual Merit Increase,2.7
COMP02314,EMP01469,02-10-25,,75000,New Hire,
COMP02315,EMP01470,18-05-26,,118500,New Hire,
COMP02316,EMP01471,24-07-24,,155000,New Hire,
COMP02317,EMP01472,02-06-26,,124000,New Hire,
COMP02318,EMP01473,11-04-23,,72500,New Hire,
COMP02319,EMP01473,10-04-24,72500,75500,Annual Merit Increase,4.4
COMP02320,EMP01474,09-06-26,,132500,New Hire,
COMP02321,EMP01475,12-11-24,,54500,New Hire,
COMP02322,EMP01475,12-11-25,54500,57500,Annual Merit Increase,5.9
COMP02323,EMP01476,17-10-23,,128000,New Hire,
COMP02324,EMP01476,16-10-24,128000,132500,Annual Merit Increase,3.7
COMP02325,EMP01476,28-09-25,132500,135500,Annual Merit Increase,2.4
COMP02326,EMP01477,15-05-25,,224500,New Hire,
COMP02327,EMP01477,15-05-26,224500,230000,Annual Merit Increase,2.4
COMP02328,EMP01478,25-07-24,,72500,New Hire,
COMP02329,EMP01478,25-07-25,72500,76000,Annual Merit Increase,5.1
COMP02330,EMP01479,17-08-24,,213000,New Hire,
COMP02331,EMP01479,17-08-25,213000,219500,Annual Merit Increase,3
COMP02332,EMP01480,26-09-24,,69500,New Hire,
COMP02333,EMP01480,26-09-25,69500,71500,Annual Merit Increase,3
COMP02334,EMP01481,26-02-26,,181500,New Hire,
COMP02335,EMP01482,18-06-25,,93000,New Hire,
COMP02336,EMP01482,18-06-26,93000,95500,Annual Merit Increase,2.5
COMP02337,EMP01483,22-09-24,,417500,New Hire,
COMP02338,EMP01484,06-08-25,,79500,New Hire,
COMP02339,EMP01485,17-12-25,,84000,New Hire,
COMP02340,EMP01486,23-08-24,,223500,New Hire,
COMP02341,EMP01487,24-02-25,,123000,New Hire,
COMP02342,EMP01488,18-12-23,,118000,New Hire,
COMP02343,EMP01489,08-03-24,,86500,New Hire,
COMP02344,EMP01490,09-11-25,,125000,New Hire,
COMP02345,EMP01491,06-03-24,,85000,New Hire,
COMP02346,EMP01491,06-03-25,85000,87500,Annual Merit Increase,2.7
COMP02347,EMP01491,28-01-26,87500,90500,Annual Merit Increase,3.6
COMP02348,EMP01492,05-06-25,,65500,New Hire,
COMP02349,EMP01492,05-06-26,65500,69000,Annual Merit Increase,5.3
COMP02350,EMP01493,12-11-25,,150000,New Hire,
COMP02351,EMP01494,25-10-23,,101000,New Hire,
COMP02352,EMP01494,24-10-24,101000,107000,Annual Merit Increase,6
COMP02353,EMP01494,07-02-26,107000,112000,Annual Merit Increase,4.7
COMP02354,EMP01495,29-07-25,,204000,New Hire,
COMP02355,EMP01496,28-07-24,,176500,New Hire,
COMP02356,EMP01497,11-07-26,,112500,New Hire,
COMP02357,EMP01498,25-04-25,,139500,New Hire,
COMP02358,EMP01498,25-04-26,139500,147500,Annual Merit Increase,5.6
COMP02359,EMP01499,01-02-26,,134000,New Hire,
COMP02360,EMP01500,11-06-25,,71500,New Hire,
COMP02361,EMP01500,11-06-26,71500,74000,Annual Merit Increase,3.7
COMP02362,EMP01501,19-02-23,,134000,New Hire,
COMP02363,EMP01502,09-09-25,,72000,New Hire,
COMP02364,EMP01503,27-06-26,,104500,New Hire,
COMP02365,EMP01504,02-08-25,,181500,New Hire,
COMP02366,EMP01505,12-03-26,,130500,New Hire,
COMP02367,EMP01506,04-05-26,,159000,New Hire,
COMP02368,EMP01507,04-06-24,,75000,New Hire,
COMP02369,EMP01507,04-06-25,75000,78000,Annual Merit Increase,4.2
COMP02370,EMP01507,03-05-26,78000,81500,Annual Merit Increase,4.4
COMP02371,EMP01508,18-05-24,,132000,New Hire,
COMP02372,EMP01508,18-05-25,132000,149500,Promotion,13.3
COMP02373,EMP01509,15-08-25,,81000,New Hire,
COMP02374,EMP01510,19-02-25,,122000,New Hire,
COMP02375,EMP01511,13-03-26,,209500,New Hire,
COMP02376,EMP01512,19-05-26,,155000,New Hire,
COMP02377,EMP01513,17-11-24,,84500,New Hire,
COMP02378,EMP01513,17-11-25,84500,86500,Annual Merit Increase,2.5
COMP02379,EMP01514,06-06-24,,63000,New Hire,
COMP02380,EMP01514,06-06-25,63000,66000,Annual Merit Increase,4.9
COMP02381,EMP01515,16-02-26,,66000,New Hire,
COMP02382,EMP01516,24-08-24,,143000,New Hire,
COMP02383,EMP01517,12-03-26,,261000,New Hire,
COMP02384,EMP01518,19-02-25,,73500,New Hire,
COMP02385,EMP01518,19-02-26,73500,77500,Annual Merit Increase,5.2
COMP02386,EMP01519,05-10-25,,131000,New Hire,
COMP02387,EMP01520,17-09-23,,150500,New Hire,
COMP02388,EMP01521,26-09-25,,122500,New Hire,
COMP02389,EMP01522,23-03-25,,139000,New Hire,
COMP02390,EMP01522,23-03-26,139000,146500,Annual Merit Increase,5.6
COMP02391,EMP01523,26-08-25,,177500,New Hire,
COMP02392,EMP01524,29-03-24,,92000,New Hire,
COMP02393,EMP01524,29-03-25,92000,95500,Annual Merit Increase,3.6
COMP02394,EMP01524,08-07-26,95500,100000,Annual Merit Increase,4.7
COMP02395,EMP01525,01-12-25,,109000,New Hire,
COMP02396,EMP01526,28-04-26,,78500,New Hire,
COMP02397,EMP01527,27-05-24,,234500,New Hire,
COMP02398,EMP01527,27-05-25,234500,247500,Annual Merit Increase,5.4
COMP02399,EMP01527,27-07-26,247500,261500,Annual Merit Increase,5.7
COMP02400,EMP01528,25-09-23,,197500,New Hire,
COMP02401,EMP01528,24-09-24,197500,208000,Annual Merit Increase,5.3
COMP02402,EMP01528,22-08-25,208000,220000,Annual Merit Increase,5.7
COMP02403,EMP01529,24-11-22,,151500,New Hire,
COMP02404,EMP01530,23-09-25,,71000,New Hire,
COMP02405,EMP01531,10-08-25,,98500,New Hire,
COMP02406,EMP01532,15-06-25,,68500,New Hire,
COMP02407,EMP01532,15-06-26,68500,72000,Annual Merit Increase,5
COMP02408,EMP01533,23-06-24,,81500,New Hire,
COMP02409,EMP01533,23-06-25,81500,85000,Annual Merit Increase,4.5
COMP02410,EMP01534,21-01-25,,114500,New Hire,
COMP02411,EMP01534,21-01-26,114500,119000,Annual Merit Increase,3.7
COMP02412,EMP01535,21-08-25,,250500,New Hire,
COMP02413,EMP01536,11-05-25,,189500,New Hire,
COMP02414,EMP01536,11-05-26,189500,199500,Annual Merit Increase,5.2
COMP02415,EMP01537,13-07-26,,122500,New Hire,
COMP02416,EMP01538,05-01-24,,71000,New Hire,
COMP02417,EMP01538,04-01-25,71000,74000,Annual Merit Increase,4.5
COMP02418,EMP01538,05-04-26,74000,78000,Annual Merit Increase,5.7
COMP02419,EMP01539,01-11-25,,114500,New Hire,
COMP02420,EMP01540,24-01-25,,103000,New Hire,
COMP02421,EMP01540,24-01-26,103000,106000,Annual Merit Increase,2.7
COMP02422,EMP01541,12-02-25,,180500,New Hire,
COMP02423,EMP01542,11-12-25,,186000,New Hire,
COMP02424,EMP01543,17-11-25,,109500,New Hire,
COMP02425,EMP01544,04-07-26,,99500,New Hire,
COMP02426,EMP01545,15-12-23,,74000,New Hire,
COMP02427,EMP01546,25-10-23,,73000,New Hire,
COMP02428,EMP01547,30-12-25,,96500,New Hire,
COMP02429,EMP01548,09-07-25,,64500,New Hire,
COMP02430,EMP01548,09-07-26,64500,66500,Annual Merit Increase,2.8
COMP02431,EMP01549,21-08-24,,95500,New Hire,
COMP02432,EMP01549,21-08-25,95500,107000,Promotion,12
COMP02433,EMP01549,13-06-26,107000,111000,Annual Merit Increase,3.7
COMP02434,EMP01550,20-07-23,,144500,New Hire,
COMP02435,EMP01551,19-08-23,,111000,New Hire,
COMP02436,EMP01551,18-08-24,111000,117000,Annual Merit Increase,5.2
COMP02437,EMP01551,18-11-25,117000,121500,Annual Merit Increase,4
COMP02438,EMP01552,19-05-26,,71500,New Hire,
COMP02439,EMP01553,12-04-24,,85000,New Hire,
COMP02440,EMP01553,12-04-25,85000,88000,Annual Merit Increase,3.3
COMP02441,EMP01554,05-10-24,,100000,New Hire,
COMP02442,EMP01555,10-06-24,,94000,New Hire,
COMP02443,EMP01555,10-06-25,94000,99500,Annual Merit Increase,5.7
COMP02444,EMP01555,19-04-26,99500,105000,Annual Merit Increase,5.7
COMP02445,EMP01556,17-11-24,,87500,New Hire,
COMP02446,EMP01557,05-05-23,,135500,New Hire,
COMP02447,EMP01557,04-05-24,135500,140500,Annual Merit Increase,3.8
COMP02448,EMP01557,26-06-25,140500,144000,Annual Merit Increase,2.6
COMP02449,EMP01557,18-04-26,144000,152000,Annual Merit Increase,5.6
COMP02450,EMP01558,22-06-25,,142000,New Hire,
COMP02451,EMP01558,22-06-26,142000,147500,Annual Merit Increase,4
COMP02452,EMP01559,16-05-23,,175500,New Hire,
COMP02453,EMP01560,07-02-26,,104000,New Hire,
COMP02454,EMP01561,28-06-24,,137000,New Hire,
COMP02455,EMP01562,09-06-25,,91500,New Hire,
COMP02456,EMP01562,09-06-26,91500,94000,Annual Merit Increase,2.6
COMP02457,EMP01563,03-04-26,,68500,New Hire,
COMP02458,EMP01564,15-10-25,,160500,New Hire,
COMP02459,EMP01565,16-06-25,,169000,New Hire,
COMP02460,EMP01565,16-06-26,169000,173000,Annual Merit Increase,2.3
COMP02461,EMP01566,18-10-24,,173500,New Hire,
COMP02462,EMP01566,18-10-25,173500,179500,Annual Merit Increase,3.4
COMP02463,EMP01567,14-10-24,,140500,New Hire,
COMP02464,EMP01567,14-10-25,140500,143500,Annual Merit Increase,2.2
COMP02465,EMP01568,03-10-25,,192000,New Hire,
COMP02466,EMP01569,12-07-26,,188000,New Hire,
COMP02467,EMP01570,09-10-25,,152000,New Hire,
COMP02468,EMP01571,28-07-25,,140500,New Hire,
COMP02469,EMP01572,07-12-25,,101000,New Hire,
COMP02470,EMP01573,09-04-25,,262000,New Hire,
COMP02471,EMP01573,09-04-26,262000,272500,Annual Merit Increase,4
COMP02472,EMP01574,13-04-23,,143000,New Hire,
COMP02473,EMP01574,12-04-24,143000,151500,Annual Merit Increase,5.9
COMP02474,EMP01575,18-07-25,,305500,New Hire,
COMP02475,EMP01575,18-07-26,305500,323500,Annual Merit Increase,5.8
COMP02476,EMP01576,05-06-26,,177000,New Hire,
COMP02477,EMP01577,13-03-24,,68500,New Hire,
COMP02478,EMP01577,13-03-25,68500,72000,Annual Merit Increase,5.4
COMP02479,EMP01577,13-05-26,72000,76000,Annual Merit Increase,5.7
COMP02480,EMP01578,04-11-25,,101500,New Hire,
COMP02481,EMP01579,02-04-24,,58500,New Hire,
COMP02482,EMP01580,16-06-25,,120500,New Hire,
COMP02483,EMP01580,16-06-26,120500,123000,Annual Merit Increase,2.1
COMP02484,EMP01581,09-09-23,,163500,New Hire,
COMP02485,EMP01582,09-03-25,,73500,New Hire,
COMP02486,EMP01582,09-03-26,73500,76000,Annual Merit Increase,3.2
COMP02487,EMP01583,06-01-26,,80000,New Hire,
COMP02488,EMP01584,11-11-24,,114500,New Hire,
COMP02489,EMP01584,11-11-25,114500,120500,Annual Merit Increase,5.4
COMP02490,EMP01585,22-10-25,,143000,New Hire,
COMP02491,EMP01586,24-02-26,,113500,New Hire,
COMP02492,EMP01587,22-06-26,,97500,New Hire,
COMP02493,EMP01588,01-06-24,,90000,New Hire,
COMP02494,EMP01588,01-06-25,90000,95500,Annual Merit Increase,6
COMP02495,EMP01588,09-04-26,95500,100000,Annual Merit Increase,4.5
COMP02496,EMP01589,04-01-25,,116500,New Hire,
COMP02497,EMP01589,04-01-26,116500,123000,Annual Merit Increase,5.6
COMP02498,EMP01590,13-02-24,,86500,New Hire,
COMP02499,EMP01590,12-02-25,86500,89000,Annual Merit Increase,3
COMP02500,EMP01591,23-07-26,,152000,New Hire,
COMP02501,EMP01592,13-06-26,,76500,New Hire,
COMP02502,EMP01593,13-06-25,,122500,New Hire,
COMP02503,EMP01593,13-06-26,122500,125500,Annual Merit Increase,2.5
COMP02504,EMP01594,02-03-26,,93500,New Hire,
COMP02505,EMP01595,09-06-25,,97500,New Hire,
COMP02506,EMP01595,09-06-26,97500,103000,Annual Merit Increase,5.5
COMP02507,EMP01596,24-09-25,,124000,New Hire,
COMP02508,EMP01597,08-08-23,,107500,New Hire,
COMP02509,EMP01597,07-08-24,107500,121500,Promotion,12.9
COMP02510,EMP01597,20-09-25,121500,125000,Annual Merit Increase,3.1
COMP02511,EMP01598,07-01-26,,246500,New Hire,
COMP02512,EMP01599,04-12-23,,176500,New Hire,
COMP02513,EMP01599,03-12-24,176500,181000,Annual Merit Increase,2.6
COMP02514,EMP01599,10-10-25,181000,185000,Annual Merit Increase,2.2
COMP02515,EMP01600,18-03-26,,139500,New Hire,
COMP02516,EMP01601,03-02-26,,85000,New Hire,
COMP02517,EMP01602,28-11-25,,179000,New Hire,
COMP02518,EMP01603,06-01-23,,120000,New Hire,
COMP02519,EMP01603,06-01-24,120000,122500,Annual Merit Increase,2.2
COMP02520,EMP01603,31-12-24,122500,127500,Annual Merit Increase,4.1
COMP02521,EMP01603,21-10-25,127500,133000,Annual Merit Increase,4.3
COMP02522,EMP01604,12-09-24,,76000,New Hire,
COMP02523,EMP01604,12-09-25,76000,78000,Annual Merit Increase,2.4
COMP02524,EMP01605,12-07-24,,146500,New Hire,
COMP02525,EMP01605,12-07-25,146500,155000,Annual Merit Increase,5.8
COMP02526,EMP01605,15-07-26,155000,159000,Annual Merit Increase,2.6
COMP02527,EMP01606,21-12-24,,129000,New Hire,
COMP02528,EMP01606,21-12-25,129000,133000,Annual Merit Increase,3.1
COMP02529,EMP01607,28-08-23,,70500,New Hire,
COMP02530,EMP01608,08-06-26,,85500,New Hire,
COMP02531,EMP01609,22-07-25,,120000,New Hire,
COMP02532,EMP01609,22-07-26,120000,125000,Annual Merit Increase,4
COMP02533,EMP01610,22-09-24,,103500,New Hire,
COMP02534,EMP01610,22-09-25,103500,106000,Annual Merit Increase,2.4
COMP02535,EMP01611,01-01-25,,122500,New Hire,
COMP02536,EMP01611,01-01-26,122500,126000,Annual Merit Increase,2.8
COMP02537,EMP01612,04-03-25,,66000,New Hire,
COMP02538,EMP01612,04-03-26,66000,69000,Annual Merit Increase,4.6
COMP02539,EMP01613,21-08-25,,65500,New Hire,
COMP02540,EMP01614,28-05-25,,128000,New Hire,
COMP02541,EMP01614,28-05-26,128000,133000,Annual Merit Increase,4
COMP02542,EMP01615,11-05-26,,107500,New Hire,
COMP02543,EMP01616,03-05-25,,75500,New Hire,
COMP02544,EMP01617,13-07-26,,91500,New Hire,
COMP02545,EMP01618,25-04-26,,71500,New Hire,
COMP02546,EMP01619,17-05-24,,208000,New Hire,
COMP02547,EMP01619,17-05-25,208000,216500,Annual Merit Increase,4.2
COMP02548,EMP01619,30-06-26,216500,226500,Annual Merit Increase,4.5
COMP02549,EMP01620,22-06-26,,109000,New Hire,
COMP02550,EMP01621,22-11-23,,108500,New Hire,
COMP02551,EMP01621,21-11-24,108500,112500,Annual Merit Increase,3.6
COMP02552,EMP01622,10-03-26,,80500,New Hire,
COMP02553,EMP01623,21-12-24,,138000,New Hire,
COMP02554,EMP01624,12-04-26,,121000,New Hire,
COMP02555,EMP01625,15-04-26,,68000,New Hire,
COMP02556,EMP01626,21-02-26,,64500,New Hire,
COMP02557,EMP01627,10-02-26,,98000,New Hire,
COMP02558,EMP01628,14-09-24,,151500,New Hire,
COMP02559,EMP01629,13-07-23,,166000,New Hire,
COMP02560,EMP01629,12-07-24,166000,175500,Annual Merit Increase,5.7
COMP02561,EMP01629,18-09-25,175500,180500,Annual Merit Increase,2.9
COMP02562,EMP01630,05-01-25,,125000,New Hire,
COMP02563,EMP01630,05-01-26,125000,128500,Annual Merit Increase,2.6
COMP02564,EMP01631,06-03-24,,152000,New Hire,
COMP02565,EMP01631,06-03-25,152000,159000,Annual Merit Increase,4.7
COMP02566,EMP01631,14-04-26,159000,164500,Annual Merit Increase,3.5
COMP02567,EMP01632,24-11-25,,76000,New Hire,
COMP02568,EMP01633,02-11-24,,150000,New Hire,
COMP02569,EMP01633,02-11-25,150000,155000,Annual Merit Increase,3.4
COMP02570,EMP01634,22-07-26,,142500,New Hire,
COMP02571,EMP01635,17-09-25,,69500,New Hire,
COMP02572,EMP01636,04-03-26,,173000,New Hire,
COMP02573,EMP01637,14-01-24,,69000,New Hire,
COMP02574,EMP01637,13-01-25,69000,78000,Promotion,12.9
COMP02575,EMP01637,29-03-26,78000,80500,Annual Merit Increase,2.9
COMP02576,EMP01638,10-04-26,,324000,New Hire,
COMP02577,EMP01639,03-05-26,,163000,New Hire,
COMP02578,EMP01640,25-05-25,,132000,New Hire,
COMP02579,EMP01640,25-05-26,132000,136000,Annual Merit Increase,3.1
COMP02580,EMP01641,03-08-25,,165500,New Hire,
COMP02581,EMP01642,15-01-26,,63500,New Hire,
COMP02582,EMP01643,06-03-24,,134500,New Hire,
COMP02583,EMP01644,17-05-25,,113500,New Hire,
COMP02584,EMP01644,17-05-26,113500,117000,Annual Merit Increase,3.3
COMP02585,EMP01645,12-01-25,,78500,New Hire,
COMP02586,EMP01646,22-01-24,,247000,New Hire,
COMP02587,EMP01647,20-12-24,,176500,New Hire,
COMP02588,EMP01647,20-12-25,176500,181000,Annual Merit Increase,2.5
COMP02589,EMP01648,24-05-23,,81000,New Hire,
COMP02590,EMP01648,23-05-24,81000,83000,Annual Merit Increase,2.7
COMP02591,EMP01648,27-08-25,83000,87000,Annual Merit Increase,4.9
COMP02592,EMP01649,29-12-22,,161000,New Hire,
COMP02593,EMP01650,11-01-24,,61000,New Hire,
COMP02594,EMP01651,25-07-26,,74000,New Hire,
COMP02595,EMP01652,04-06-25,,94500,New Hire,
COMP02596,EMP01652,04-06-26,94500,99500,Annual Merit Increase,5.1
COMP02597,EMP01653,26-07-26,,404500,New Hire,
COMP02598,EMP01654,26-02-25,,52500,New Hire,
COMP02599,EMP01655,06-10-24,,89500,New Hire,
COMP02600,EMP01656,01-05-25,,61500,New Hire,
COMP02601,EMP01656,01-05-26,61500,65000,Annual Merit Increase,5.7
COMP02602,EMP01657,20-03-25,,148000,New Hire,
COMP02603,EMP01657,20-03-26,148000,152500,Annual Merit Increase,3
COMP02604,EMP01658,23-10-23,,110500,New Hire,
COMP02605,EMP01658,22-10-24,110500,114000,Annual Merit Increase,3
COMP02606,EMP01658,16-01-26,114000,119000,Annual Merit Increase,4.6
COMP02607,EMP01659,28-09-25,,104000,New Hire,
COMP02608,EMP01660,16-05-24,,57500,New Hire,
COMP02609,EMP01661,15-09-25,,223500,New Hire,
COMP02610,EMP01662,17-10-25,,299000,New Hire,
COMP02611,EMP01663,08-02-24,,139000,New Hire,
COMP02612,EMP01664,28-04-23,,82500,New Hire,
COMP02613,EMP01664,27-04-24,82500,84500,Annual Merit Increase,2.2
COMP02614,EMP01664,13-05-25,84500,87000,Annual Merit Increase,3
COMP02615,EMP01665,26-02-26,,160000,New Hire,
COMP02616,EMP01666,12-03-25,,82000,New Hire,
COMP02617,EMP01667,27-03-23,,141000,New Hire,
COMP02618,EMP01667,26-03-24,141000,144500,Annual Merit Increase,2.6
COMP02619,EMP01667,13-03-25,144500,148500,Annual Merit Increase,2.9
COMP02620,EMP01667,07-05-26,148500,171500,Promotion,15.5
COMP02621,EMP01668,22-07-26,,157000,New Hire,
COMP02622,EMP01669,21-03-23,,61500,New Hire,
COMP02623,EMP01669,20-03-24,61500,64000,Annual Merit Increase,4.3
COMP02624,EMP01670,10-11-25,,95000,New Hire,
COMP02625,EMP01671,27-07-26,,58500,New Hire,
COMP02626,EMP01672,15-06-24,,155500,New Hire,
COMP02627,EMP01673,30-01-24,,127500,New Hire,
COMP02628,EMP01674,09-12-23,,97000,New Hire,
COMP02629,EMP01674,08-12-24,97000,100000,Annual Merit Increase,3.3
COMP02630,EMP01674,25-12-25,100000,104000,Annual Merit Increase,3.8
COMP02631,EMP01675,02-09-24,,93500,New Hire,
COMP02632,EMP01675,02-09-25,93500,96500,Annual Merit Increase,3.4
COMP02633,EMP01675,23-07-26,96500,98500,Annual Merit Increase,2.3
COMP02634,EMP01676,05-10-23,,104500,New Hire,
COMP02635,EMP01677,06-11-25,,105500,New Hire,
COMP02636,EMP01678,07-04-23,,68000,New Hire,
COMP02637,EMP01678,06-04-24,68000,69500,Annual Merit Increase,2.6
COMP02638,EMP01679,21-05-25,,141000,New Hire,
COMP02639,EMP01679,21-05-26,141000,145500,Annual Merit Increase,3.1
COMP02640,EMP01680,25-07-26,,61000,New Hire,
COMP02641,EMP01681,01-03-26,,180000,New Hire,
COMP02642,EMP01682,23-08-25,,145500,New Hire,
COMP02643,EMP01683,26-09-24,,95500,New Hire,
COMP02644,EMP01683,26-09-25,95500,97500,Annual Merit Increase,2.2
COMP02645,EMP01684,07-09-25,,165500,New Hire,
COMP02646,EMP01685,20-06-25,,108000,New Hire,
COMP02647,EMP01686,25-02-25,,111500,New Hire,
COMP02648,EMP01686,25-02-26,111500,117000,Annual Merit Increase,5.1
COMP02649,EMP01687,30-12-23,,65000,New Hire,
COMP02650,EMP01688,12-05-26,,73000,New Hire,
COMP02651,EMP01689,16-03-25,,114500,New Hire,
COMP02652,EMP01689,16-03-26,114500,119500,Annual Merit Increase,4.4
COMP02653,EMP01690,16-04-24,,69500,New Hire,
COMP02654,EMP01691,11-12-24,,90500,New Hire,
COMP02655,EMP01691,11-12-25,90500,95500,Annual Merit Increase,5.7
COMP02656,EMP01692,21-02-25,,60500,New Hire,
COMP02657,EMP01692,21-02-26,60500,63000,Annual Merit Increase,3.8
COMP02658,EMP01693,04-03-26,,119000,New Hire,
COMP02659,EMP01694,13-12-25,,72500,New Hire,
