CompChangeID,EmployeeID,EffectiveDate,PreviousSalary,NewSalary,ChangeType,PercentChange
COMP02094,EMP01329,2025-03-22,,124500,New Hire,
COMP02095,EMP01329,2026-03-22,124500.0,130500,Annual Merit Increase,4.9
COMP02096,EMP01330,2025-05-10,,179500,New Hire,
COMP02097,EMP01330,2026-05-10,179500.0,183500,Annual Merit Increase,2.3
COMP02098,EMP01331,2024-12-10,,110500,New Hire,
COMP02099,EMP01331,2025-12-10,110500.0,116500,Annual Merit Increase,5.4
COMP02100,EMP01332,2025-08-30,,67000,New Hire,
COMP02101,EMP01333,2024-02-21,,131000,New Hire,
COMP02102,EMP01333,2025-02-20,131000.0,137000,Annual Merit Increase,4.4
COMP02103,EMP01333,2025-12-28,137000.0,141500,Annual Merit Increase,3.1
COMP02104,EMP01334,2025-01-16,,104000,New Hire,
COMP02105,EMP01334,2026-01-16,104000.0,108500,Annual Merit Increase,4.5
COMP02106,EMP01335,2026-07-12,,79500,New Hire,
COMP02107,EMP01336,2024-07-02,,139000,New Hire,
COMP02108,EMP01337,2025-10-09,,141500,New Hire,
COMP02109,EMP01338,2024-10-24,,64500,New Hire,
COMP02110,EMP01338,2025-10-24,64500.0,66500,Annual Merit Increase,3.0
COMP02111,EMP01339,2026-01-03,,120500,New Hire,
COMP02112,EMP01340,2023-12-24,,174000,New Hire,
COMP02113,EMP01341,2026-07-25,,167500,New Hire,
COMP02114,EMP01342,2025-03-30,,156000,New Hire,
COMP02115,EMP01342,2026-03-30,156000.0,164500,Annual Merit Increase,5.4
COMP02116,EMP01343,2024-06-15,,74500,New Hire,
COMP02117,EMP01343,2025-06-15,74500.0,78000,Annual Merit Increase,4.9
COMP02118,EMP01344,2023-06-03,,191500,New Hire,
COMP02119,EMP01344,2024-06-02,191500.0,197500,Annual Merit Increase,3.3
COMP02120,EMP01344,2025-06-16,197500.0,207000,Annual Merit Increase,4.7
COMP02121,EMP01344,2026-06-01,207000.0,218000,Annual Merit Increase,5.4
COMP02122,EMP01345,2024-03-19,,306000,New Hire,
COMP02123,EMP01345,2025-03-19,306000.0,320000,Annual Merit Increase,4.6
COMP02124,EMP01345,2026-05-31,320000.0,331000,Annual Merit Increase,3.4
COMP02125,EMP01346,2025-06-18,,119500,New Hire,
COMP02126,EMP01346,2026-06-18,119500.0,125500,Annual Merit Increase,5.2
COMP02127,EMP01347,2024-11-08,,79500,New Hire,
COMP02128,EMP01347,2025-11-08,79500.0,83000,Annual Merit Increase,4.4
COMP02129,EMP01348,2026-03-26,,113000,New Hire,
COMP02130,EMP01349,2025-02-17,,99500,New Hire,
COMP02131,EMP01349,2026-02-17,99500.0,105500,Annual Merit Increase,5.8
COMP02132,EMP01350,2024-07-08,,125000,New Hire,
COMP02133,EMP01350,2025-07-08,125000.0,130500,Annual Merit Increase,4.5
COMP02134,EMP01351,2025-09-07,,96500,New Hire,
COMP02135,EMP01352,2025-11-07,,70000,New Hire,
COMP02136,EMP01353,2024-02-03,,116500,New Hire,
COMP02137,EMP01354,2024-03-01,,143000,New Hire,
COMP02138,EMP01354,2025-03-01,143000.0,150500,Annual Merit Increase,5.2
COMP02139,EMP01354,2026-05-08,150500.0,157500,Annual Merit Increase,4.8
COMP02140,EMP01355,2023-01-04,,183000,New Hire,
COMP02141,EMP01355,2024-01-04,183000.0,191000,Annual Merit Increase,4.4
COMP02142,EMP01356,2025-12-25,,64500,New Hire,
COMP02143,EMP01357,2025-10-05,,129500,New Hire,
COMP02144,EMP01358,2025-04-01,,119500,New Hire,
COMP02145,EMP01358,2026-04-01,119500.0,126500,Annual Merit Increase,5.9
COMP02146,EMP01359,2026-03-15,,87000,New Hire,
COMP02147,EMP01360,2026-02-05,,62000,New Hire,
COMP02148,EMP01361,2025-07-13,,115500,New Hire,
COMP02149,EMP01362,2026-04-08,,174000,New Hire,
COMP02150,EMP01363,2024-05-08,,121500,New Hire,
COMP02151,EMP01363,2025-05-08,121500.0,125000,Annual Merit Increase,3.0
COMP02152,EMP01364,2023-11-05,,97500,New Hire,
COMP02153,EMP01365,2024-08-28,,149000,New Hire,
COMP02154,EMP01365,2025-08-28,149000.0,168500,Promotion,13.2
COMP02155,EMP01366,2023-03-09,,67500,New Hire,
COMP02156,EMP01366,2024-03-08,67500.0,73500,Promotion,9.2
COMP02157,EMP01366,2025-02-25,73500.0,75000,Annual Merit Increase,2.2
COMP02158,EMP01366,2026-03-04,75000.0,78500,Annual Merit Increase,4.4
COMP02159,EMP01367,2025-06-01,,177000,New Hire,
COMP02160,EMP01367,2026-06-01,177000.0,183000,Annual Merit Increase,3.5
COMP02161,EMP01368,2026-06-04,,167000,New Hire,
COMP02162,EMP01369,2023-01-03,,89500,New Hire,
COMP02163,EMP01369,2024-01-03,89500.0,92000,Annual Merit Increase,3.0
COMP02164,EMP01369,2024-12-04,92000.0,96000,Annual Merit Increase,4.3
COMP02165,EMP01369,2026-01-04,96000.0,99000,Annual Merit Increase,2.9
COMP02166,EMP01370,2023-12-02,,130000,New Hire,
COMP02167,EMP01370,2024-12-01,130000.0,146500,Promotion,12.7
COMP02168,EMP01370,2026-02-06,146500.0,155000,Annual Merit Increase,5.9
COMP02169,EMP01371,2025-03-08,,90000,New Hire,
COMP02170,EMP01371,2026-03-08,90000.0,93500,Annual Merit Increase,3.8
COMP02171,EMP01372,2026-06-23,,237000,New Hire,
COMP02172,EMP01373,2024-10-09,,87500,New Hire,
COMP02173,EMP01373,2025-10-09,87500.0,89500,Annual Merit Increase,2.3
COMP02174,EMP01374,2025-05-02,,345000,New Hire,
COMP02175,EMP01374,2026-05-02,345000.0,360000,Annual Merit Increase,4.4
COMP02176,EMP01375,2023-02-14,,81500,New Hire,
COMP02177,EMP01375,2024-02-14,81500.0,91500,Promotion,12.3
COMP02178,EMP01375,2025-03-01,91500.0,96500,Annual Merit Increase,5.7
COMP02179,EMP01375,2026-03-29,96500.0,100500,Annual Merit Increase,4.3
COMP02180,EMP01376,2024-01-14,,92000,New Hire,
COMP02181,EMP01377,2026-07-04,,289500,New Hire,
COMP02182,EMP01378,2026-07-06,,109000,New Hire,
COMP02183,EMP01379,2022-09-11,,153500,New Hire,
COMP02184,EMP01379,2023-09-11,153500.0,160500,Annual Merit Increase,4.6
COMP02185,EMP01379,2024-10-24,160500.0,166000,Annual Merit Increase,3.6
COMP02186,EMP01379,2025-10-19,166000.0,181500,Promotion,9.2
COMP02187,EMP01380,2026-06-03,,121500,New Hire,
COMP02188,EMP01381,2025-09-08,,78500,New Hire,
COMP02189,EMP01382,2026-04-03,,128000,New Hire,
COMP02190,EMP01383,2025-03-14,,75500,New Hire,
COMP02191,EMP01384,2025-05-28,,133000,New Hire,
COMP02192,EMP01384,2026-05-28,133000.0,138500,Annual Merit Increase,4.0
COMP02193,EMP01385,2025-05-13,,69500,New Hire,
COMP02194,EMP01385,2026-05-13,69500.0,71500,Annual Merit Increase,2.6
COMP02195,EMP01386,2025-10-13,,170000,New Hire,
COMP02196,EMP01387,2024-01-02,,156500,New Hire,
COMP02197,EMP01388,2022-12-13,,110500,New Hire,
COMP02198,EMP01389,2024-09-29,,98500,New Hire,
COMP02199,EMP01389,2025-09-29,98500.0,103000,Annual Merit Increase,4.7
COMP02200,EMP01390,2025-11-19,,75000,New Hire,
COMP02201,EMP01391,2024-04-27,,95000,New Hire,
COMP02202,EMP01391,2025-04-27,95000.0,97500,Annual Merit Increase,2.7
COMP02203,EMP01391,2026-03-28,97500.0,103000,Annual Merit Increase,5.8
COMP02204,EMP01392,2025-10-06,,134000,New Hire,
COMP02205,EMP01393,2026-07-16,,177000,New Hire,
COMP02206,EMP01394,2023-09-02,,72000,New Hire,
COMP02207,EMP01394,2024-09-01,72000.0,73500,Annual Merit Increase,2.4
COMP02208,EMP01394,2025-12-06,73500.0,77500,Annual Merit Increase,5.5
COMP02209,EMP01395,2025-10-08,,147500,New Hire,
COMP02210,EMP01396,2025-03-17,,145000,New Hire,
COMP02211,EMP01396,2026-03-17,145000.0,152500,Annual Merit Increase,5.3
COMP02212,EMP01397,2026-04-23,,136500,New Hire,
COMP02213,EMP01398,2024-03-02,,69000,New Hire,
COMP02214,EMP01398,2025-03-02,69000.0,72000,Annual Merit Increase,4.6
COMP02215,EMP01399,2025-11-10,,63500,New Hire,
COMP02216,EMP01400,2026-03-28,,90000,New Hire,
COMP02217,EMP01401,2026-06-16,,143000,New Hire,
COMP02218,EMP01402,2025-11-06,,101000,New Hire,
COMP02219,EMP01403,2025-05-28,,98500,New Hire,
COMP02220,EMP01403,2026-05-28,98500.0,104000,Annual Merit Increase,5.6
COMP02221,EMP01404,2025-09-02,,222500,New Hire,
COMP02222,EMP01405,2026-04-02,,133500,New Hire,
COMP02223,EMP01406,2025-07-26,,202500,New Hire,
COMP02224,EMP01406,2026-07-26,202500.0,208500,Annual Merit Increase,2.9
COMP02225,EMP01407,2022-12-13,,91000,New Hire,
COMP02226,EMP01408,2026-06-24,,58500,New Hire,
COMP02227,EMP01409,2025-11-15,,210500,New Hire,
COMP02228,EMP01410,2025-10-28,,87500,New Hire,
COMP02229,EMP01411,2024-05-02,,57500,New Hire,
COMP02230,EMP01411,2025-05-02,57500.0,60000,Annual Merit Increase,4.0
COMP02231,EMP01411,2026-07-25,60000.0,63500,Annual Merit Increase,5.6
COMP02232,EMP01412,2025-10-07,,77000,New Hire,
COMP02233,EMP01413,2025-01-03,,75500,New Hire,
COMP02234,EMP01413,2026-01-03,75500.0,78000,Annual Merit Increase,3.2
COMP02235,EMP01414,2025-10-08,,86500,New Hire,
COMP02236,EMP01415,2023-10-23,,145000,New Hire,
COMP02237,EMP01415,2024-10-22,145000.0,148500,Annual Merit Increase,2.3
COMP02238,EMP01415,2025-10-23,148500.0,153000,Annual Merit Increase,3.0
COMP02239,EMP01416,2025-10-14,,194000,New Hire,
COMP02240,EMP01417,2026-07-24,,227000,New Hire,
COMP02241,EMP01418,2023-03-30,,65000,New Hire,
COMP02242,EMP01419,2026-07-23,,96500,New Hire,
COMP02243,EMP01420,2025-01-27,,73500,New Hire,
COMP02244,EMP01420,2026-01-27,73500.0,76000,Annual Merit Increase,3.2
COMP02245,EMP01421,2026-04-22,,146000,New Hire,
COMP02246,EMP01422,2026-02-07,,106500,New Hire,
COMP02247,EMP01423,2025-07-21,,121500,New Hire,
COMP02248,EMP01423,2026-07-21,121500.0,124000,Annual Merit Increase,2.1
COMP02249,EMP01424,2025-12-07,,144000,New Hire,
COMP02250,EMP01425,2026-04-01,,91000,New Hire,
COMP02251,EMP01426,2025-01-17,,86500,New Hire,
COMP02252,EMP01426,2026-01-17,86500.0,89000,Annual Merit Increase,2.9
COMP02253,EMP01427,2024-10-09,,205000,New Hire,
COMP02254,EMP01427,2025-10-09,205000.0,214500,Annual Merit Increase,4.7
COMP02255,EMP01428,2025-10-30,,231500,New Hire,
COMP02256,EMP01429,2026-02-21,,113500,New Hire,
COMP02257,EMP01430,2026-01-13,,98500,New Hire,
COMP02258,EMP01431,2026-02-21,,274500,New Hire,
COMP02259,EMP01432,2025-03-19,,77000,New Hire,
COMP02260,EMP01432,2026-03-19,77000.0,81500,Annual Merit Increase,5.8
COMP02261,EMP01433,2026-03-21,,109000,New Hire,
COMP02262,EMP01434,2023-12-19,,74500,New Hire,
COMP02263,EMP01434,2024-12-18,74500.0,76500,Annual Merit Increase,2.8
COMP02264,EMP01434,2026-04-04,76500.0,80000,Annual Merit Increase,4.4
COMP02265,EMP01435,2025-06-25,,101500,New Hire,
COMP02266,EMP01435,2026-06-25,101500.0,105000,Annual Merit Increase,3.5
COMP02267,EMP01436,2022-09-25,,59500,New Hire,
COMP02268,EMP01436,2023-09-25,59500.0,67000,Promotion,12.4
COMP02269,EMP01436,2024-09-12,67000.0,69000,Annual Merit Increase,3.2
COMP02270,EMP01436,2025-08-22,69000.0,71000,Annual Merit Increase,2.9
COMP02271,EMP01437,2024-10-22,,104500,New Hire,
COMP02272,EMP01438,2024-12-17,,80500,New Hire,
COMP02273,EMP01438,2025-12-17,80500.0,84000,Annual Merit Increase,4.1
COMP02274,EMP01439,2025-01-23,,117500,New Hire,
COMP02275,EMP01439,2026-01-23,117500.0,123000,Annual Merit Increase,4.7
COMP02276,EMP01440,2025-11-23,,328000,New Hire,
COMP02277,EMP01441,2025-01-30,,138000,New Hire,
COMP02278,EMP01442,2025-03-10,,152000,New Hire,
COMP02279,EMP01443,2024-06-10,,114500,New Hire,
COMP02280,EMP01443,2025-06-10,114500.0,117000,Annual Merit Increase,2.0
COMP02281,EMP01443,2026-05-13,117000.0,120500,Annual Merit Increase,2.8
COMP02282,EMP01444,2024-12-04,,69500,New Hire,
COMP02283,EMP01444,2025-12-04,69500.0,72000,Annual Merit Increase,3.8
COMP02284,EMP01445,2024-06-08,,69500,New Hire,
COMP02285,EMP01445,2025-06-08,69500.0,72500,Annual Merit Increase,4.4
COMP02286,EMP01446,2023-06-22,,196000,New Hire,
COMP02287,EMP01446,2024-06-21,196000.0,207500,Annual Merit Increase,5.9
COMP02288,EMP01447,2025-08-20,,311500,New Hire,
COMP02289,EMP01448,2025-10-20,,75500,New Hire,
COMP02290,EMP01449,2025-09-18,,103500,New Hire,
COMP02291,EMP01450,2025-04-14,,91000,New Hire,
COMP02292,EMP01451,2024-12-18,,94500,New Hire,
COMP02293,EMP01452,2026-04-28,,382000,New Hire,
COMP02294,EMP01453,2025-06-14,,157000,New Hire,
COMP02295,EMP01453,2026-06-14,157000.0,163000,Annual Merit Increase,3.7
COMP02296,EMP01454,2025-04-20,,90000,New Hire,
COMP02297,EMP01455,2022-12-21,,297000,New Hire,
COMP02298,EMP01456,2024-11-24,,135500,New Hire,
COMP02299,EMP01456,2025-11-24,135500.0,138500,Annual Merit Increase,2.2
COMP02300,EMP01457,2024-12-15,,160000,New Hire,
COMP02301,EMP01458,2025-01-22,,75500,New Hire,
COMP02302,EMP01459,2025-07-30,,87000,New Hire,
COMP02303,EMP01460,2025-06-04,,135500,New Hire,
COMP02304,EMP01460,2026-06-04,135500.0,139500,Annual Merit Increase,3.1
COMP02305,EMP01461,2025-08-13,,203000,New Hire,
COMP02306,EMP01462,2026-01-27,,123500,New Hire,
COMP02307,EMP01463,2026-03-23,,59500,New Hire,
COMP02308,EMP01464,2025-12-08,,68500,New Hire,
COMP02309,EMP01465,2026-06-18,,169000,New Hire,
COMP02310,EMP01466,2022-11-12,,74000,New Hire,
COMP02311,EMP01467,2024-04-23,,159500,New Hire,
COMP02312,EMP01468,2022-09-14,,76500,New Hire,
COMP02313,EMP01468,2023-09-14,76500.0,78500,Annual Merit Increase,2.7
COMP02314,EMP01469,2025-10-02,,75000,New Hire,
COMP02315,EMP01470,2026-05-18,,118500,New Hire,
COMP02316,EMP01471,2024-07-24,,155000,New Hire,
COMP02317,EMP01472,2026-06-02,,124000,New Hire,
COMP02318,EMP01473,2023-04-11,,72500,New Hire,
COMP02319,EMP01473,2024-04-10,72500.0,75500,Annual Merit Increase,4.4
COMP02320,EMP01474,2026-06-09,,132500,New Hire,
COMP02321,EMP01475,2024-11-12,,54500,New Hire,
COMP02322,EMP01475,2025-11-12,54500.0,57500,Annual Merit Increase,5.9
COMP02323,EMP01476,2023-10-17,,128000,New Hire,
COMP02324,EMP01476,2024-10-16,128000.0,132500,Annual Merit Increase,3.7
COMP02325,EMP01476,2025-09-28,132500.0,135500,Annual Merit Increase,2.4
COMP02326,EMP01477,2025-05-15,,224500,New Hire,
COMP02327,EMP01477,2026-05-15,224500.0,230000,Annual Merit Increase,2.4
COMP02328,EMP01478,2024-07-25,,72500,New Hire,
COMP02329,EMP01478,2025-07-25,72500.0,76000,Annual Merit Increase,5.1
COMP02330,EMP01479,2024-08-17,,213000,New Hire,
COMP02331,EMP01479,2025-08-17,213000.0,219500,Annual Merit Increase,3.0
COMP02332,EMP01480,2024-09-26,,69500,New Hire,
COMP02333,EMP01480,2025-09-26,69500.0,71500,Annual Merit Increase,3.0
COMP02334,EMP01481,2026-02-26,,181500,New Hire,
COMP02335,EMP01482,2025-06-18,,93000,New Hire,
COMP02336,EMP01482,2026-06-18,93000.0,95500,Annual Merit Increase,2.5
COMP02337,EMP01483,2024-09-22,,417500,New Hire,
COMP02338,EMP01484,2025-08-06,,79500,New Hire,
COMP02339,EMP01485,2025-12-17,,84000,New Hire,
COMP02340,EMP01486,2024-08-23,,223500,New Hire,
COMP02341,EMP01487,2025-02-24,,123000,New Hire,
COMP02342,EMP01488,2023-12-18,,118000,New Hire,
COMP02343,EMP01489,2024-03-08,,86500,New Hire,
COMP02344,EMP01490,2025-11-09,,125000,New Hire,
COMP02345,EMP01491,2024-03-06,,85000,New Hire,
COMP02346,EMP01491,2025-03-06,85000.0,87500,Annual Merit Increase,2.7
COMP02347,EMP01491,2026-01-28,87500.0,90500,Annual Merit Increase,3.6
COMP02348,EMP01492,2025-06-05,,65500,New Hire,
COMP02349,EMP01492,2026-06-05,65500.0,69000,Annual Merit Increase,5.3
COMP02350,EMP01493,2025-11-12,,150000,New Hire,
COMP02351,EMP01494,2023-10-25,,101000,New Hire,
COMP02352,EMP01494,2024-10-24,101000.0,107000,Annual Merit Increase,6.0
COMP02353,EMP01494,2026-02-07,107000.0,112000,Annual Merit Increase,4.7
COMP02354,EMP01495,2025-07-29,,204000,New Hire,
COMP02355,EMP01496,2024-07-28,,176500,New Hire,
COMP02356,EMP01497,2026-07-11,,112500,New Hire,
COMP02357,EMP01498,2025-04-25,,139500,New Hire,
COMP02358,EMP01498,2026-04-25,139500.0,147500,Annual Merit Increase,5.6
COMP02359,EMP01499,2026-02-01,,134000,New Hire,
COMP02360,EMP01500,2025-06-11,,71500,New Hire,
COMP02361,EMP01500,2026-06-11,71500.0,74000,Annual Merit Increase,3.7
COMP02362,EMP01501,2023-02-19,,134000,New Hire,
COMP02363,EMP01502,2025-09-09,,72000,New Hire,
COMP02364,EMP01503,2026-06-27,,104500,New Hire,
COMP02365,EMP01504,2025-08-02,,181500,New Hire,
COMP02366,EMP01505,2026-03-12,,130500,New Hire,
COMP02367,EMP01506,2026-05-04,,159000,New Hire,
COMP02368,EMP01507,2024-06-04,,75000,New Hire,
COMP02369,EMP01507,2025-06-04,75000.0,78000,Annual Merit Increase,4.2
COMP02370,EMP01507,2026-05-03,78000.0,81500,Annual Merit Increase,4.4
COMP02371,EMP01508,2024-05-18,,132000,New Hire,
COMP02372,EMP01508,2025-05-18,132000.0,149500,Promotion,13.3
COMP02373,EMP01509,2025-08-15,,81000,New Hire,
COMP02374,EMP01510,2025-02-19,,122000,New Hire,
COMP02375,EMP01511,2026-03-13,,209500,New Hire,
COMP02376,EMP01512,2026-05-19,,155000,New Hire,
COMP02377,EMP01513,2024-11-17,,84500,New Hire,
COMP02378,EMP01513,2025-11-17,84500.0,86500,Annual Merit Increase,2.5
COMP02379,EMP01514,2024-06-06,,63000,New Hire,
COMP02380,EMP01514,2025-06-06,63000.0,66000,Annual Merit Increase,4.9
COMP02381,EMP01515,2026-02-16,,66000,New Hire,
COMP02382,EMP01516,2024-08-24,,143000,New Hire,
COMP02383,EMP01517,2026-03-12,,261000,New Hire,
COMP02384,EMP01518,2025-02-19,,73500,New Hire,
COMP02385,EMP01518,2026-02-19,73500.0,77500,Annual Merit Increase,5.2
COMP02386,EMP01519,2025-10-05,,131000,New Hire,
COMP02387,EMP01520,2023-09-17,,150500,New Hire,
COMP02388,EMP01521,2025-09-26,,122500,New Hire,
COMP02389,EMP01522,2025-03-23,,139000,New Hire,
COMP02390,EMP01522,2026-03-23,139000.0,146500,Annual Merit Increase,5.6
COMP02391,EMP01523,2025-08-26,,177500,New Hire,
COMP02392,EMP01524,2024-03-29,,92000,New Hire,
COMP02393,EMP01524,2025-03-29,92000.0,95500,Annual Merit Increase,3.6
COMP02394,EMP01524,2026-07-08,95500.0,100000,Annual Merit Increase,4.7
COMP02395,EMP01525,2025-12-01,,109000,New Hire,
COMP02396,EMP01526,2026-04-28,,78500,New Hire,
COMP02397,EMP01527,2024-05-27,,234500,New Hire,
COMP02398,EMP01527,2025-05-27,234500.0,247500,Annual Merit Increase,5.4
COMP02399,EMP01527,2026-07-27,247500.0,261500,Annual Merit Increase,5.7
COMP02400,EMP01528,2023-09-25,,197500,New Hire,
COMP02401,EMP01528,2024-09-24,197500.0,208000,Annual Merit Increase,5.3
COMP02402,EMP01528,2025-08-22,208000.0,220000,Annual Merit Increase,5.7
COMP02403,EMP01529,2022-11-24,,151500,New Hire,
COMP02404,EMP01530,2025-09-23,,71000,New Hire,
COMP02405,EMP01531,2025-08-10,,98500,New Hire,
COMP02406,EMP01532,2025-06-15,,68500,New Hire,
COMP02407,EMP01532,2026-06-15,68500.0,72000,Annual Merit Increase,5.0
COMP02408,EMP01533,2024-06-23,,81500,New Hire,
COMP02409,EMP01533,2025-06-23,81500.0,85000,Annual Merit Increase,4.5
COMP02410,EMP01534,2025-01-21,,114500,New Hire,
COMP02411,EMP01534,2026-01-21,114500.0,119000,Annual Merit Increase,3.7
COMP02412,EMP01535,2025-08-21,,250500,New Hire,
COMP02413,EMP01536,2025-05-11,,189500,New Hire,
COMP02414,EMP01536,2026-05-11,189500.0,199500,Annual Merit Increase,5.2
COMP02415,EMP01537,2026-07-13,,122500,New Hire,
COMP02416,EMP01538,2024-01-05,,71000,New Hire,
COMP02417,EMP01538,2025-01-04,71000.0,74000,Annual Merit Increase,4.5
COMP02418,EMP01538,2026-04-05,74000.0,78000,Annual Merit Increase,5.7
COMP02419,EMP01539,2025-11-01,,114500,New Hire,
COMP02420,EMP01540,2025-01-24,,103000,New Hire,
COMP02421,EMP01540,2026-01-24,103000.0,106000,Annual Merit Increase,2.7
COMP02422,EMP01541,2025-02-12,,180500,New Hire,
COMP02423,EMP01542,2025-12-11,,186000,New Hire,
COMP02424,EMP01543,2025-11-17,,109500,New Hire,
COMP02425,EMP01544,2026-07-04,,99500,New Hire,
COMP02426,EMP01545,2023-12-15,,74000,New Hire,
COMP02427,EMP01546,2023-10-25,,73000,New Hire,
COMP02428,EMP01547,2025-12-30,,96500,New Hire,
COMP02429,EMP01548,2025-07-09,,64500,New Hire,
COMP02430,EMP01548,2026-07-09,64500.0,66500,Annual Merit Increase,2.8
COMP02431,EMP01549,2024-08-21,,95500,New Hire,
COMP02432,EMP01549,2025-08-21,95500.0,107000,Promotion,12.0
COMP02433,EMP01549,2026-06-13,107000.0,111000,Annual Merit Increase,3.7
COMP02434,EMP01550,2023-07-20,,144500,New Hire,
COMP02435,EMP01551,2023-08-19,,111000,New Hire,
COMP02436,EMP01551,2024-08-18,111000.0,117000,Annual Merit Increase,5.2
COMP02437,EMP01551,2025-11-18,117000.0,121500,Annual Merit Increase,4.0
COMP02438,EMP01552,2026-05-19,,71500,New Hire,
COMP02439,EMP01553,2024-04-12,,85000,New Hire,
COMP02440,EMP01553,2025-04-12,85000.0,88000,Annual Merit Increase,3.3
COMP02441,EMP01554,2024-10-05,,100000,New Hire,
COMP02442,EMP01555,2024-06-10,,94000,New Hire,
COMP02443,EMP01555,2025-06-10,94000.0,99500,Annual Merit Increase,5.7
COMP02444,EMP01555,2026-04-19,99500.0,105000,Annual Merit Increase,5.7
COMP02445,EMP01556,2024-11-17,,87500,New Hire,
COMP02446,EMP01557,2023-05-05,,135500,New Hire,
COMP02447,EMP01557,2024-05-04,135500.0,140500,Annual Merit Increase,3.8
COMP02448,EMP01557,2025-06-26,140500.0,144000,Annual Merit Increase,2.6
COMP02449,EMP01557,2026-04-18,144000.0,152000,Annual Merit Increase,5.6
COMP02450,EMP01558,2025-06-22,,142000,New Hire,
COMP02451,EMP01558,2026-06-22,142000.0,147500,Annual Merit Increase,4.0
COMP02452,EMP01559,2023-05-16,,175500,New Hire,
COMP02453,EMP01560,2026-02-07,,104000,New Hire,
COMP02454,EMP01561,2024-06-28,,137000,New Hire,
COMP02455,EMP01562,2025-06-09,,91500,New Hire,
COMP02456,EMP01562,2026-06-09,91500.0,94000,Annual Merit Increase,2.6
COMP02457,EMP01563,2026-04-03,,68500,New Hire,
COMP02458,EMP01564,2025-10-15,,160500,New Hire,
COMP02459,EMP01565,2025-06-16,,169000,New Hire,
COMP02460,EMP01565,2026-06-16,169000.0,173000,Annual Merit Increase,2.3
COMP02461,EMP01566,2024-10-18,,173500,New Hire,
COMP02462,EMP01566,2025-10-18,173500.0,179500,Annual Merit Increase,3.4
COMP02463,EMP01567,2024-10-14,,140500,New Hire,
COMP02464,EMP01567,2025-10-14,140500.0,143500,Annual Merit Increase,2.2
COMP02465,EMP01568,2025-10-03,,192000,New Hire,
COMP02466,EMP01569,2026-07-12,,188000,New Hire,
COMP02467,EMP01570,2025-10-09,,152000,New Hire,
COMP02468,EMP01571,2025-07-28,,140500,New Hire,
COMP02469,EMP01572,2025-12-07,,101000,New Hire,
COMP02470,EMP01573,2025-04-09,,262000,New Hire,
COMP02471,EMP01573,2026-04-09,262000.0,272500,Annual Merit Increase,4.0
COMP02472,EMP01574,2023-04-13,,143000,New Hire,
COMP02473,EMP01574,2024-04-12,143000.0,151500,Annual Merit Increase,5.9
COMP02474,EMP01575,2025-07-18,,305500,New Hire,
COMP02475,EMP01575,2026-07-18,305500.0,323500,Annual Merit Increase,5.8
COMP02476,EMP01576,2026-06-05,,177000,New Hire,
COMP02477,EMP01577,2024-03-13,,68500,New Hire,
COMP02478,EMP01577,2025-03-13,68500.0,72000,Annual Merit Increase,5.4
COMP02479,EMP01577,2026-05-13,72000.0,76000,Annual Merit Increase,5.7
COMP02480,EMP01578,2025-11-04,,101500,New Hire,
COMP02481,EMP01579,2024-04-02,,58500,New Hire,
COMP02482,EMP01580,2025-06-16,,120500,New Hire,
COMP02483,EMP01580,2026-06-16,120500.0,123000,Annual Merit Increase,2.1
COMP02484,EMP01581,2023-09-09,,163500,New Hire,
COMP02485,EMP01582,2025-03-09,,73500,New Hire,
COMP02486,EMP01582,2026-03-09,73500.0,76000,Annual Merit Increase,3.2
COMP02487,EMP01583,2026-01-06,,80000,New Hire,
COMP02488,EMP01584,2024-11-11,,114500,New Hire,
COMP02489,EMP01584,2025-11-11,114500.0,120500,Annual Merit Increase,5.4
COMP02490,EMP01585,2025-10-22,,143000,New Hire,
COMP02491,EMP01586,2026-02-24,,113500,New Hire,
COMP02492,EMP01587,2026-06-22,,97500,New Hire,
COMP02493,EMP01588,2024-06-01,,90000,New Hire,
COMP02494,EMP01588,2025-06-01,90000.0,95500,Annual Merit Increase,6.0
COMP02495,EMP01588,2026-04-09,95500.0,100000,Annual Merit Increase,4.5
COMP02496,EMP01589,2025-01-04,,116500,New Hire,
COMP02497,EMP01589,2026-01-04,116500.0,123000,Annual Merit Increase,5.6
COMP02498,EMP01590,2024-02-13,,86500,New Hire,
COMP02499,EMP01590,2025-02-12,86500.0,89000,Annual Merit Increase,3.0
COMP02500,EMP01591,2026-07-23,,152000,New Hire,
COMP02501,EMP01592,2026-06-13,,76500,New Hire,
COMP02502,EMP01593,2025-06-13,,122500,New Hire,
COMP02503,EMP01593,2026-06-13,122500.0,125500,Annual Merit Increase,2.5
COMP02504,EMP01594,2026-03-02,,93500,New Hire,
COMP02505,EMP01595,2025-06-09,,97500,New Hire,
COMP02506,EMP01595,2026-06-09,97500.0,103000,Annual Merit Increase,5.5
COMP02507,EMP01596,2025-09-24,,124000,New Hire,
COMP02508,EMP01597,2023-08-08,,107500,New Hire,
COMP02509,EMP01597,2024-08-07,107500.0,121500,Promotion,12.9
COMP02510,EMP01597,2025-09-20,121500.0,125000,Annual Merit Increase,3.1
COMP02511,EMP01598,2026-01-07,,246500,New Hire,
COMP02512,EMP01599,2023-12-04,,176500,New Hire,
COMP02513,EMP01599,2024-12-03,176500.0,181000,Annual Merit Increase,2.6
