ReviewID,EmployeeID,ReviewPeriod,ReviewDate,PerformanceRating,GoalCompletionPct,PromotionRecommended
REV02043,EMP01398,2025-H2,2025-11-13,1.1,30.8,No
REV02044,EMP01402,2026-H1,2026-05-07,3.7,62.9,No
REV02045,EMP01403,2025-H2,2025-11-26,3.7,75.7,No
REV02046,EMP01403,2026-H1,2026-05-17,2.7,53.3,No
REV02047,EMP01404,2026-H1,2026-03-03,3.8,69.9,No
REV02048,EMP01406,2026-H1,2026-01-24,3.4,55.4,No
REV02049,EMP01410,2026-H1,2026-04-28,3.7,58.0,No
REV02050,EMP01411,2024-H2,2024-10-31,3.1,38.7,No
REV02051,EMP01411,2025-H1,2025-06-10,3.1,39.2,No
REV02052,EMP01411,2026-H1,2026-01-06,3.4,80.4,No
REV02053,EMP01411,2026-H2,2026-07-13,3.7,,No
REV02054,EMP01412,2026-H1,2026-04-07,3.8,58.9,No
REV02055,EMP01413,2025-H2,2025-07-04,2.4,51.8,No
REV02056,EMP01413,2026-H1,2026-01-19,1.7,34.2,No
REV02057,EMP01414,2026-H1,2026-04-08,2.9,62.3,No
REV02058,EMP01415,2024-H1,2024-04-22,4.4,94.3,No
REV02059,EMP01415,2024-H2,2024-10-06,4.6,77.9,No
REV02060,EMP01415,2025-H1,2025-05-22,4.0,75.8,No
REV02061,EMP01415,2025-H2,2025-11-29,4.4,74.7,No
REV02062,EMP01415,2026-H1,2026-06-24,4.3,79.3,Yes
REV02063,EMP01416,2026-H1,2026-04-14,3.3,50.6,No
REV02064,EMP01418,2023-H2,2023-09-28,3.7,68.3,No
REV02065,EMP01420,2025-H2,2025-07-28,2.8,,No
REV02066,EMP01420,2026-H1,2026-01-29,2.7,34.9,No
REV02067,EMP01420,2026-H2,2026-07-14,1.3,30.0,No
REV02068,EMP01423,2026-H1,2026-01-19,3.3,57.1,No
REV02069,EMP01423,2026-H2,2026-07-10,3.6,56.8,No
REV02070,EMP01424,2026-H1,2026-06-07,2.8,44.0,No
REV02071,EMP01426,2025-H2,2025-07-18,3.6,68.4,No
REV02072,EMP01426,2025-H2,2025-12-31,3.4,58.2,No
REV02073,EMP01426,2026-H1,2026-06-28,2.8,47.8,No
REV02074,EMP01427,2025-H1,2025-04-09,3.4,53.7,No
REV02075,EMP01427,2025-H2,2025-11-13,3.3,57.7,No
REV02076,EMP01427,2026-H1,2026-06-14,3.9,64.0,No
REV02077,EMP01428,2026-H1,2026-04-30,3.3,55.8,No
REV02078,EMP01430,2026-H2,2026-07-14,3.6,62.5,No
REV02079,EMP01432,2025-H2,2025-09-17,2.6,50.9,No
REV02080,EMP01432,2026-H1,2026-04-04,3.0,50.8,No
REV02081,EMP01434,2024-H1,2024-06-18,3.0,59.1,No
REV02082,EMP01434,2025-H1,2025-02-04,3.4,51.1,No
REV02083,EMP01434,2025-H2,2025-09-13,3.0,46.7,No
REV02084,EMP01434,2026-H1,2026-02-28,3.3,64.8,No
REV02085,EMP01435,2025-H2,2025-12-24,3.4,71.1,No
REV02086,EMP01435,2026-H1,2026-06-11,2.4,31.0,No
REV02087,EMP01436,2023-H1,2023-03-26,2.6,42.7,No
REV02088,EMP01436,2023-H2,2023-10-28,3.2,64.9,No
REV02089,EMP01436,2024-H1,2024-04-22,3.5,65.7,No
REV02090,EMP01436,2024-H2,2024-10-19,3.6,77.2,No
REV02091,EMP01436,2025-H1,2025-05-25,3.6,72.9,No
REV02092,EMP01436,2026-H1,2026-01-15,3.2,60.7,No
REV02093,EMP01437,2025-H1,2025-04-22,3.8,62.4,No
REV02094,EMP01438,2025-H1,2025-06-17,3.1,54.2,No
REV02095,EMP01439,2025-H2,2025-07-24,3.2,53.2,No
REV02096,EMP01439,2026-H1,2026-02-17,3.4,66.8,No
REV02097,EMP01440,2026-H1,2026-05-24,2.4,48.4,No
REV02098,EMP01441,2025-H2,2025-07-31,2.2,46.6,No
REV02099,EMP01443,2024-H2,2024-12-09,2.5,46.5,No
REV02100,EMP01443,2025-H1,2025-05-29,3.6,62.1,No
REV02101,EMP01443,2026-H1,2026-01-01,3.6,69.8,No
REV02102,EMP01443,2026-H1,2026-06-23,3.1,48.8,No
REV02103,EMP01444,2025-H1,2025-06-04,3.4,70.0,No
REV02104,EMP01444,2025-H2,2025-12-10,2.6,48.7,No
REV02105,EMP01444,2026-H2,2026-07-06,3.6,59.9,No
REV02106,EMP01445,2024-H2,2024-12-07,3.6,,No
REV02107,EMP01445,2025-H1,2025-06-01,3.2,50.8,No
REV02108,EMP01445,2026-H1,2026-01-12,4.0,66.7,No
REV02109,EMP01445,2026-H2,2026-07-17,2.5,40.2,No
REV02110,EMP01446,2023-H2,2023-12-21,1.4,38.5,No
REV02111,EMP01446,2024-H2,2024-08-01,1.4,30.0,No
REV02112,EMP01447,2026-H1,2026-02-18,4.2,74.3,No
REV02113,EMP01449,2026-H1,2026-03-19,3.7,,No
REV02114,EMP01453,2025-H2,2025-12-13,3.5,60.7,No
REV02115,EMP01453,2026-H1,2026-06-05,3.9,67.1,No
REV02116,EMP01456,2025-H1,2025-05-25,3.3,,No
REV02117,EMP01456,2025-H2,2025-12-12,3.7,65.2,No
REV02118,EMP01458,2025-H2,2025-07-23,3.6,47.4,No
REV02119,EMP01459,2026-H1,2026-01-28,3.2,56.8,No
REV02120,EMP01460,2025-H2,2025-12-03,3.8,69.3,No
REV02121,EMP01460,2026-H2,2026-07-18,3.6,65.1,No
REV02122,EMP01461,2026-H1,2026-02-11,3.3,53.4,No
REV02123,EMP01464,2026-H1,2026-06-08,3.8,78.0,No
REV02124,EMP01466,2023-H1,2023-05-13,1.3,30.0,No
REV02125,EMP01468,2023-H1,2023-03-15,3.5,75.0,No
REV02126,EMP01468,2023-H2,2023-09-26,3.1,62.2,No
REV02127,EMP01468,2024-H1,2024-04-13,3.3,57.9,No
REV02128,EMP01469,2026-H1,2026-04-02,4.6,69.9,No
REV02129,EMP01473,2023-H2,2023-10-10,5.0,95.3,No
REV02130,EMP01473,2024-H1,2024-06-03,4.3,78.4,No
REV02131,EMP01475,2025-H1,2025-05-13,2.9,47.6,No
REV02132,EMP01475,2025-H2,2025-11-23,3.2,57.9,No
REV02133,EMP01475,2026-H1,2026-06-13,3.6,45.0,No
REV02134,EMP01476,2024-H1,2024-04-16,2.9,56.5,No
REV02135,EMP01476,2024-H2,2024-11-20,1.9,30.0,No
REV02136,EMP01476,2025-H1,2025-06-08,3.3,55.0,No
REV02137,EMP01476,2026-H1,2026-01-24,3.2,70.2,No
REV02138,EMP01477,2025-H2,2025-11-13,3.5,52.1,No
REV02139,EMP01477,2026-H1,2026-06-04,4.0,75.7,No
REV02140,EMP01478,2025-H1,2025-01-23,3.7,,No
REV02141,EMP01478,2025-H2,2025-08-23,3.0,68.9,No
REV02142,EMP01478,2026-H1,2026-04-13,2.9,51.4,No
REV02143,EMP01479,2025-H1,2025-02-15,3.1,50.3,No
REV02144,EMP01479,2025-H2,2025-08-15,2.5,48.7,No
REV02145,EMP01480,2025-H1,2025-03-27,3.2,69.9,No
REV02146,EMP01480,2025-H2,2025-10-11,3.3,68.1,No
REV02147,EMP01480,2026-H1,2026-05-15,3.6,49.1,No
REV02148,EMP01482,2025-H2,2025-12-17,3.7,57.9,No
REV02149,EMP01482,2026-H2,2026-07-11,4.0,67.5,No
REV02150,EMP01483,2025-H1,2025-03-23,3.5,76.5,No
REV02151,EMP01484,2026-H1,2026-02-04,3.6,67.6,No
REV02152,EMP01485,2026-H1,2026-06-17,4.1,81.8,No
REV02153,EMP01486,2025-H1,2025-02-21,4.3,83.4,No
REV02154,EMP01488,2024-H1,2024-06-17,2.1,30.0,No
REV02155,EMP01489,2024-H2,2024-09-06,3.3,,No
REV02156,EMP01490,2026-H1,2026-05-10,3.3,47.7,No
REV02157,EMP01491,2024-H2,2024-09-04,3.8,63.0,No
REV02158,EMP01491,2025-H1,2025-04-15,3.6,71.9,No
REV02159,EMP01491,2025-H2,2025-11-05,3.5,64.3,No
REV02160,EMP01491,2026-H1,2026-06-22,3.1,73.2,No
REV02161,EMP01492,2025-H2,2025-12-04,3.4,85.2,No
REV02162,EMP01492,2026-H1,2026-06-08,3.4,48.0,No
REV02163,EMP01493,2026-H1,2026-05-13,4.3,80.0,Yes
REV02164,EMP01494,2024-H1,2024-04-24,3.8,66.7,No
REV02165,EMP01494,2024-H2,2024-10-17,4.7,69.4,No
REV02166,EMP01494,2025-H1,2025-05-13,4.7,91.5,No
REV02167,EMP01494,2025-H2,2025-12-16,4.3,68.5,Yes
REV02168,EMP01494,2026-H1,2026-06-16,4.9,92.9,Yes
REV02169,EMP01495,2026-H1,2026-01-27,4.1,,No
REV02170,EMP01498,2025-H2,2025-10-24,2.8,50.8,No
REV02171,EMP01498,2026-H1,2026-05-23,4.3,86.5,No
REV02172,EMP01500,2025-H2,2025-12-10,3.7,64.7,No
REV02173,EMP01500,2026-H2,2026-07-10,3.4,68.3,No
REV02174,EMP01502,2026-H1,2026-03-10,2.8,52.7,No
REV02175,EMP01504,2026-H1,2026-01-31,3.5,63.8,No
REV02176,EMP01507,2024-H2,2024-12-03,3.1,59.4,No
REV02177,EMP01507,2025-H2,2025-07-03,3.4,58.8,No
REV02178,EMP01507,2026-H1,2026-01-16,3.6,63.5,No
REV02179,EMP01508,2024-H2,2024-11-16,4.6,87.8,Yes
REV02180,EMP01508,2025-H1,2025-05-14,3.8,77.2,No
REV02181,EMP01508,2025-H2,2025-12-29,4.5,74.6,No
REV02182,EMP01508,2026-H2,2026-07-20,3.9,65.7,No
REV02183,EMP01509,2026-H1,2026-02-13,4.3,75.1,No
REV02184,EMP01510,2025-H2,2025-08-20,4.8,93.8,No
REV02185,EMP01513,2025-H1,2025-05-18,3.0,40.3,No
REV02186,EMP01513,2025-H2,2025-12-27,3.3,64.5,No
REV02187,EMP01513,2026-H1,2026-06-16,2.5,50.4,No
REV02188,EMP01514,2024-H2,2024-12-05,4.3,78.8,No
REV02189,EMP01514,2025-H2,2025-07-07,4.4,77.9,Yes
REV02190,EMP01518,2025-H2,2025-08-20,4.9,82.0,Yes
REV02191,EMP01518,2026-H1,2026-04-06,3.8,75.5,No
REV02192,EMP01520,2024-H1,2024-03-17,2.5,48.4,No
REV02193,EMP01521,2026-H1,2026-03-27,1.8,32.7,No
REV02194,EMP01522,2025-H2,2025-09-21,3.2,51.7,No
REV02195,EMP01522,2026-H1,2026-04-05,3.1,56.0,No
REV02196,EMP01523,2026-H1,2026-02-24,3.5,52.2,No
REV02197,EMP01524,2024-H2,2024-09-27,3.0,67.5,No
REV02198,EMP01524,2025-H1,2025-03-19,2.2,,No
REV02199,EMP01524,2025-H2,2025-09-30,3.3,39.9,No
REV02200,EMP01524,2026-H1,2026-03-19,3.0,47.8,No
REV02201,EMP01525,2026-H1,2026-06-01,3.0,49.4,No
REV02202,EMP01527,2024-H2,2024-11-25,4.0,59.2,No
REV02203,EMP01527,2025-H2,2025-07-02,3.2,45.4,No
REV02204,EMP01527,2025-H2,2025-12-22,4.1,78.8,No
REV02205,EMP01527,2026-H2,2026-07-04,4.6,69.8,Yes
REV02206,EMP01528,2024-H1,2024-03-25,3.5,58.9,No
REV02207,EMP01528,2024-H2,2024-10-05,2.7,52.2,No
REV02208,EMP01528,2025-H1,2025-05-22,3.0,64.4,No
REV02209,EMP01528,2025-H2,2025-12-15,4.2,79.2,No
REV02210,EMP01528,2026-H2,2026-07-08,3.9,,No
REV02211,EMP01530,2026-H1,2026-03-24,4.6,64.5,No
REV02212,EMP01531,2026-H1,2026-02-08,3.9,67.9,No
REV02213,EMP01532,2025-H2,2025-12-14,4.1,76.3,No
REV02214,EMP01532,2026-H1,2026-06-30,4.0,64.3,No
REV02215,EMP01533,2024-H2,2024-12-22,2.1,30.0,No
REV02216,EMP01533,2025-H2,2025-07-21,1.4,30.0,No
REV02217,EMP01533,2026-H1,2026-01-25,1.0,30.0,No
REV02218,EMP01534,2025-H2,2025-07-22,3.6,59.7,No
REV02219,EMP01534,2026-H1,2026-01-08,4.3,76.9,No
REV02220,EMP01535,2026-H1,2026-02-19,2.1,39.8,No
REV02221,EMP01536,2025-H2,2025-11-09,1.9,46.4,No
REV02222,EMP01536,2026-H1,2026-06-16,2.3,38.2,No
REV02223,EMP01538,2024-H2,2024-07-05,4.3,75.6,Yes
REV02224,EMP01538,2024-H2,2024-12-21,3.6,59.8,No
REV02225,EMP01538,2025-H1,2025-06-18,3.9,65.7,No
REV02226,EMP01538,2025-H2,2025-12-21,4.1,78.7,No
REV02227,EMP01539,2026-H1,2026-05-02,4.1,74.1,No
REV02228,EMP01540,2025-H2,2025-07-25,3.4,49.5,No
REV02229,EMP01540,2026-H1,2026-01-13,3.7,59.2,No
REV02230,EMP01540,2026-H2,2026-07-19,3.5,63.2,No
REV02231,EMP01542,2026-H1,2026-06-11,3.2,46.3,No
REV02232,EMP01543,2026-H1,2026-05-18,3.2,68.9,No
REV02233,EMP01545,2024-H1,2024-06-14,3.6,57.8,No
REV02234,EMP01546,2024-H1,2024-04-24,4.1,76.2,No
REV02235,EMP01547,2026-H1,2026-06-30,3.5,42.0,No
REV02236,EMP01548,2026-H1,2026-01-07,2.6,52.4,No
REV02237,EMP01549,2025-H1,2025-02-19,5.0,90.8,No
REV02238,EMP01549,2025-H2,2025-10-06,3.7,59.0,No
REV02239,EMP01549,2026-H1,2026-04-29,5.0,100.0,No
REV02240,EMP01551,2024-H1,2024-02-17,3.4,68.5,No
REV02241,EMP01551,2024-H2,2024-08-01,3.1,55.9,No
REV02242,EMP01551,2025-H1,2025-02-11,3.6,55.5,No
REV02243,EMP01551,2025-H2,2025-07-29,3.1,60.0,No
REV02244,EMP01551,2026-H1,2026-02-17,3.6,55.2,No
REV02245,EMP01553,2024-H2,2024-10-11,3.3,64.0,No
REV02246,EMP01553,2025-H1,2025-05-27,3.6,66.5,No
REV02247,EMP01554,2025-H1,2025-04-05,1.0,30.0,No
REV02248,EMP01555,2024-H2,2024-12-09,4.8,90.0,No
REV02249,EMP01555,2025-H1,2025-06-12,3.9,64.8,No
REV02250,EMP01555,2026-H1,2026-02-03,3.6,58.4,No
REV02251,EMP01557,2023-H2,2023-11-03,3.2,56.3,No
REV02252,EMP01557,2024-H1,2024-05-23,3.4,63.6,No
REV02253,EMP01557,2025-H1,2025-01-05,3.8,84.8,No
REV02254,EMP01557,2025-H2,2025-08-07,2.8,37.0,No
REV02255,EMP01557,2026-H1,2026-02-27,3.2,63.7,No
REV02256,EMP01558,2025-H2,2025-12-21,2.7,50.5,No
REV02257,EMP01558,2026-H1,2026-06-08,3.5,52.2,No
REV02258,EMP01559,2023-H2,2023-11-14,3.2,56.0,No
REV02259,EMP01562,2025-H2,2025-12-08,3.1,64.2,No
REV02260,EMP01562,2026-H1,2026-06-28,3.2,64.5,No
REV02261,EMP01564,2026-H1,2026-04-15,3.3,54.1,No
REV02262,EMP01565,2025-H2,2025-12-15,4.3,78.8,No
REV02263,EMP01565,2026-H1,2026-06-10,4.5,72.8,No
REV02264,EMP01566,2025-H1,2025-04-18,4.0,73.1,No
REV02265,EMP01566,2025-H2,2025-11-28,4.4,85.1,No
REV02266,EMP01566,2026-H1,2026-05-15,4.7,77.6,No
REV02267,EMP01567,2025-H1,2025-04-14,3.6,41.2,No
REV02268,EMP01567,2025-H2,2025-10-01,2.7,37.4,No
REV02269,EMP01567,2026-H1,2026-05-24,3.8,72.8,No
REV02270,EMP01568,2026-H1,2026-04-03,2.8,47.3,No
REV02271,EMP01570,2026-H1,2026-04-09,4.2,66.6,Yes
REV02272,EMP01571,2026-H1,2026-01-26,3.1,30.0,No
REV02273,EMP01571,2026-H2,2026-07-17,4.4,84.4,No
REV02274,EMP01572,2026-H1,2026-06-07,3.3,65.6,No
REV02275,EMP01573,2025-H2,2025-10-08,3.4,77.6,No
REV02276,EMP01573,2026-H1,2026-04-07,3.1,74.1,No
REV02277,EMP01574,2023-H2,2023-10-12,3.2,72.9,No
REV02278,EMP01574,2024-H1,2024-04-22,3.3,53.4,No
REV02279,EMP01574,2024-H2,2024-10-21,3.2,55.1,No
REV02280,EMP01574,2025-H1,2025-04-10,3.3,81.9,No
REV02281,EMP01575,2026-H1,2026-01-16,1.8,30.0,No
REV02282,EMP01577,2024-H2,2024-09-11,4.1,75.8,No
REV02283,EMP01577,2025-H1,2025-04-02,4.1,63.6,No
REV02284,EMP01577,2025-H2,2025-10-12,3.7,58.1,No
REV02285,EMP01577,2026-H1,2026-05-28,3.7,58.4,No
REV02286,EMP01578,2026-H1,2026-05-05,2.5,32.4,No
REV02287,EMP01580,2025-H2,2025-12-15,3.8,62.7,No
REV02288,EMP01580,2026-H1,2026-06-20,3.5,69.6,No
REV02289,EMP01582,2025-H2,2025-09-07,3.9,60.0,No
REV02290,EMP01582,2026-H1,2026-04-03,3.7,74.0,No
REV02291,EMP01583,2026-H2,2026-07-07,3.7,67.8,No
REV02292,EMP01584,2025-H1,2025-05-12,3.7,68.8,No
REV02293,EMP01584,2025-H2,2025-11-30,3.1,45.9,No
REV02294,EMP01584,2026-H1,2026-06-09,2.4,32.7,No
REV02295,EMP01585,2026-H1,2026-04-22,3.8,58.6,No
REV02296,EMP01588,2024-H2,2024-11-30,3.2,47.6,No
REV02297,EMP01588,2025-H2,2025-07-22,2.7,47.9,No
REV02298,EMP01588,2026-H1,2026-02-14,3.3,70.5,No
REV02299,EMP01589,2025-H2,2025-07-05,4.7,88.9,No
REV02300,EMP01589,2026-H1,2026-02-26,4.0,72.3,No
REV02301,EMP01590,2024-H2,2024-08-13,3.4,74.9,No
REV02302,EMP01590,2025-H1,2025-03-31,3.6,75.6,No
REV02303,EMP01593,2025-H2,2025-12-12,3.2,64.1,No
REV02304,EMP01595,2025-H2,2025-12-08,4.2,59.4,No
REV02305,EMP01595,2026-H2,2026-07-07,3.8,67.2,No
REV02306,EMP01596,2026-H1,2026-03-25,4.0,70.0,No
REV02307,EMP01597,2024-H1,2024-02-06,4.9,75.7,Yes
REV02308,EMP01597,2024-H2,2024-08-16,4.4,83.7,Yes
REV02309,EMP01597,2025-H1,2025-03-03,3.9,77.8,No
REV02310,EMP01597,2025-H2,2025-08-16,3.6,51.0,No
REV02311,EMP01597,2026-H1,2026-02-02,4.5,79.5,Yes
REV02312,EMP01598,2026-H2,2026-07-08,4.8,85.3,No
REV02313,EMP01599,2024-H1,2024-06-03,2.2,30.1,No
REV02314,EMP01599,2024-H2,2024-11-18,1.5,30.0,No
REV02315,EMP01599,2025-H1,2025-05-16,1.7,30.0,No
REV02316,EMP01599,2025-H2,2025-10-28,1.9,30.6,No
REV02317,EMP01599,2026-H1,2026-06-19,2.3,43.8,No
REV02318,EMP01602,2026-H1,2026-05-29,4.6,82.7,No
REV02319,EMP01603,2023-H2,2023-07-07,2.4,47.8,No
REV02320,EMP01603,2024-H1,2024-02-28,1.6,30.0,No
REV02321,EMP01603,2024-H2,2024-08-16,1.9,40.7,No
REV02322,EMP01603,2025-H1,2025-01-31,2.1,47.0,No
REV02323,EMP01603,2025-H2,2025-09-13,1.4,30.0,No
REV02324,EMP01603,2026-H1,2026-03-06,1.9,34.3,No
REV02325,EMP01604,2025-H1,2025-03-13,3.9,67.7,No
REV02326,EMP01604,2025-H2,2025-10-02,3.9,70.2,No
REV02327,EMP01604,2026-H1,2026-05-14,4.4,79.5,No
REV02328,EMP01605,2025-H1,2025-01-10,3.3,64.1,No
REV02329,EMP01605,2025-H1,2025-06-25,3.3,58.5,No
REV02330,EMP01605,2026-H1,2026-01-29,2.9,53.8,No
REV02331,EMP01606,2025-H1,2025-06-21,2.9,52.9,No
REV02332,EMP01606,2025-H2,2025-12-14,3.1,64.5,No
REV02333,EMP01606,2026-H2,2026-07-27,3.6,74.3,No
REV02334,EMP01607,2024-H1,2024-02-26,2.3,47.7,No
REV02335,EMP01609,2026-H1,2026-01-20,3.6,65.6,No
REV02336,EMP01610,2025-H1,2025-03-23,3.4,65.2,No
REV02337,EMP01610,2025-H2,2025-10-31,4.4,81.2,No
REV02338,EMP01610,2026-H1,2026-04-28,4.0,77.3,No
REV02339,EMP01611,2025-H2,2025-07-02,4.7,91.3,No
REV02340,EMP01611,2026-H1,2026-01-03,4.5,73.1,No
REV02341,EMP01612,2025-H2,2025-09-02,4.1,67.3,No
REV02342,EMP01612,2026-H1,2026-03-24,2.9,49.5,No
REV02343,EMP01613,2026-H1,2026-02-19,3.4,54.6,No
REV02344,EMP01614,2025-H2,2025-11-26,3.0,50.1,No
REV02345,EMP01614,2026-H2,2026-07-07,4.0,69.6,No
REV02346,EMP01619,2024-H2,2024-11-15,3.2,57.1,No
REV02347,EMP01619,2025-H1,2025-06-18,2.4,48.4,No
REV02348,EMP01619,2026-H1,2026-01-17,3.2,58.2,No
REV02349,EMP01621,2024-H1,2024-05-22,1.1,30.0,No
REV02350,EMP01621,2024-H2,2024-12-30,1.5,34.3,No
REV02351,EMP01623,2025-H1,2025-06-21,3.1,52.9,No
REV02352,EMP01629,2024-H1,2024-01-11,4.7,79.2,Yes
REV02353,EMP01629,2024-H2,2024-08-07,3.9,65.8,No
REV02354,EMP01629,2025-H1,2025-03-19,4.9,73.4,Yes
REV02355,EMP01629,2025-H2,2025-10-27,4.7,75.8,No
REV02356,EMP01629,2026-H1,2026-04-18,4.7,77.3,Yes
REV02357,EMP01630,2025-H2,2025-07-06,3.0,40.1,No
REV02358,EMP01630,2025-H2,2025-12-25,3.1,50.4,No
REV02359,EMP01631,2024-H2,2024-09-04,3.1,46.4,No
REV02360,EMP01631,2025-H1,2025-03-15,3.8,60.8,No
REV02361,EMP01631,2025-H2,2025-10-03,3.0,47.4,No
REV02362,EMP01631,2026-H1,2026-03-17,3.3,64.1,No
REV02363,EMP01632,2026-H1,2026-05-25,3.0,69.1,No
REV02364,EMP01633,2025-H1,2025-05-03,2.7,52.6,No
REV02365,EMP01633,2025-H2,2025-12-15,3.8,67.3,No
REV02366,EMP01633,2026-H2,2026-07-08,3.1,65.3,No
REV02367,EMP01635,2026-H1,2026-03-18,3.7,80.0,No
REV02368,EMP01637,2024-H2,2024-07-14,4.2,80.0,No
REV02369,EMP01637,2025-H1,2025-01-24,4.4,80.2,No
REV02370,EMP01637,2025-H2,2025-08-15,4.1,73.2,No
REV02371,EMP01637,2026-H1,2026-03-15,4.2,68.3,No
REV02372,EMP01640,2025-H2,2025-11-23,3.5,55.2,No
REV02373,EMP01640,2026-H1,2026-05-19,3.0,60.6,No
REV02374,EMP01641,2026-H1,2026-02-01,2.9,49.1,No
REV02375,EMP01642,2026-H2,2026-07-16,3.2,52.1,No
REV02376,EMP01644,2025-H2,2025-11-15,3.8,58.3,No
REV02377,EMP01644,2026-H1,2026-06-24,2.8,43.6,No
REV02378,EMP01646,2024-H2,2024-07-22,3.5,73.2,No
REV02379,EMP01647,2025-H1,2025-06-20,3.4,61.2,No
REV02380,EMP01647,2025-H2,2025-12-27,2.6,43.0,No
REV02381,EMP01647,2026-H2,2026-07-16,3.1,50.6,No
REV02382,EMP01648,2023-H2,2023-11-22,3.6,50.3,No
REV02383,EMP01648,2024-H1,2024-05-28,3.7,65.6,No
REV02384,EMP01648,2024-H2,2024-11-13,3.4,,No
REV02385,EMP01648,2025-H1,2025-06-14,3.3,70.6,No
REV02386,EMP01648,2026-H1,2026-02-01,3.1,57.9,No
REV02387,EMP01652,2025-H2,2025-12-03,3.6,77.3,No
REV02388,EMP01652,2026-H1,2026-06-16,3.0,47.3,No
REV02389,EMP01655,2025-H1,2025-04-06,3.1,45.5,No
REV02390,EMP01656,2025-H2,2025-10-30,3.7,63.3,No
REV02391,EMP01656,2026-H1,2026-06-09,3.4,62.1,No
REV02392,EMP01657,2025-H2,2025-09-18,3.2,57.7,No
REV02393,EMP01657,2026-H1,2026-04-23,3.5,59.7,No
REV02394,EMP01658,2024-H1,2024-04-22,3.4,75.9,No
REV02395,EMP01658,2024-H2,2024-12-11,3.3,58.4,No
REV02396,EMP01658,2025-H2,2025-07-03,2.5,47.1,No
REV02397,EMP01658,2026-H1,2026-02-24,3.3,54.4,No
REV02398,EMP01659,2026-H1,2026-03-29,3.8,67.2,No
REV02399,EMP01660,2024-H2,2024-11-14,2.6,58.1,No
REV02400,EMP01661,2026-H1,2026-03-16,2.8,36.7,No
REV02401,EMP01662,2026-H1,2026-04-17,2.2,39.7,No
REV02402,EMP01664,2023-H2,2023-10-27,3.1,61.5,No
REV02403,EMP01664,2024-H1,2024-06-17,3.8,72.8,No
REV02404,EMP01664,2024-H2,2024-12-28,2.6,45.2,No
REV02405,EMP01664,2025-H1,2025-06-16,3.1,57.5,No
REV02406,EMP01666,2025-H2,2025-09-10,1.2,30.6,No
REV02407,EMP01667,2023-H2,2023-09-25,3.4,62.2,No
REV02408,EMP01667,2024-H1,2024-04-14,2.9,52.6,No
REV02409,EMP01667,2024-H2,2024-11-05,3.8,68.9,No
REV02410,EMP01667,2025-H2,2025-07-01,2.8,43.3,No
REV02411,EMP01667,2025-H2,2025-12-27,3.3,50.1,No
REV02412,EMP01669,2023-H2,2023-09-19,2.5,46.9,No
REV02413,EMP01669,2024-H1,2024-05-11,1.9,31.9,No
REV02414,EMP01669,2024-H2,2024-10-26,1.0,30.0,No
REV02415,EMP01674,2024-H1,2024-06-08,2.6,30.6,No
REV02416,EMP01674,2025-H1,2025-01-18,3.4,69.0,No
REV02417,EMP01674,2025-H2,2025-08-16,3.4,53.2,No
REV02418,EMP01674,2026-H1,2026-02-17,3.1,53.2,No
REV02419,EMP01675,2025-H1,2025-03-03,2.7,52.7,No
REV02420,EMP01675,2025-H2,2025-09-03,3.6,69.5,No
REV02421,EMP01675,2026-H1,2026-03-22,3.7,58.7,No
REV02422,EMP01677,2026-H1,2026-05-07,3.2,72.1,No
REV02423,EMP01678,2023-H2,2023-10-06,3.0,52.9,No
REV02424,EMP01678,2024-H1,2024-03-24,3.5,71.1,No
REV02425,EMP01678,2024-H2,2024-09-25,3.1,58.5,No
REV02426,EMP01679,2025-H2,2025-11-19,4.3,67.5,No
REV02427,EMP01679,2026-H1,2026-05-04,4.0,71.3,No
REV02428,EMP01682,2026-H1,2026-02-21,3.7,73.7,No
REV02429,EMP01683,2025-H1,2025-03-27,3.9,49.6,No
REV02430,EMP01683,2025-H2,2025-10-08,4.5,87.2,No
REV02431,EMP01683,2026-H1,2026-05-21,4.1,72.9,No
REV02432,EMP01684,2026-H1,2026-03-08,2.6,39.3,No
REV02433,EMP01685,2025-H2,2025-12-19,1.1,30.0,No
REV02434,EMP01686,2025-H2,2025-08-26,3.1,61.1,No
REV02435,EMP01686,2026-H1,2026-02-10,2.6,51.4,No
REV02436,EMP01687,2024-H1,2024-06-29,3.5,54.1,No
REV02437,EMP01689,2025-H2,2025-09-14,3.4,66.3,No
REV02438,EMP01689,2026-H1,2026-03-08,3.9,52.7,No
REV02439,EMP01691,2025-H1,2025-06-11,2.8,68.0,No
REV02440,EMP01691,2026-H1,2026-01-17,3.3,61.8,No
REV02441,EMP01692,2025-H2,2025-08-22,2.7,33.2,No
REV02442,EMP01692,2026-H1,2026-02-22,2.1,45.3,No
REV02443,EMP01694,2026-H1,2026-06-13,3.4,64.7,No
REV02444,EMP01695,2026-H2,2026-07-08,2.8,41.8,No
REV02445,EMP01696,2023-H1,2023-04-04,2.9,51.4,No
REV02446,EMP01699,2023-H1,2023-05-10,3.3,71.1,No
REV02447,EMP01699,2023-H2,2023-11-18,3.4,59.5,No
REV02448,EMP01700,2025-H1,2025-01-09,3.6,65.6,No
REV02449,EMP01700,2025-H2,2025-07-26,3.4,54.1,No
REV02450,EMP01700,2026-H1,2026-01-30,3.3,77.9,No
REV02451,EMP01701,2026-H2,2026-07-09,3.5,68.0,No
REV02452,EMP01702,2024-H2,2024-07-01,3.1,50.3,No
